base_model,task,seed,module_type,target_module,source_module,lora_frobenius_norm,raw_permuted_gamma,norm_correction,final_gamma
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.0.mlp.down_proj,base_model.model.model.layers.3.mlp.down_proj,4.906867533611846,0.7577299712873041,0.9983408033699376,0.7564727482724469
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.1.mlp.down_proj,base_model.model.model.layers.29.mlp.down_proj,5.034711072874383,0.7261137986989383,0.9983408033699376,0.7249090331310952
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.10.mlp.down_proj,base_model.model.model.layers.31.mlp.down_proj,3.0127749571765836,0.5835942855397113,0.9983408033699376,0.58262598786782
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.11.mlp.down_proj,base_model.model.model.layers.23.mlp.down_proj,3.1706160915466106,0.5627550872565733,0.9983408033699376,0.5618213659122467
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.12.mlp.down_proj,base_model.model.model.layers.10.mlp.down_proj,2.9349650966687513,0.7279904777903075,0.9983408033699376,0.7267825984428402
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.13.mlp.down_proj,base_model.model.model.layers.25.mlp.down_proj,2.6530399964370814,0.7095018164880166,0.9983408033699376,0.7083246134650765
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.14.mlp.down_proj,base_model.model.model.layers.28.mlp.down_proj,2.6204886971023655,0.6707300186331266,0.9983408033699376,0.6696171456465289
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.15.mlp.down_proj,base_model.model.model.layers.13.mlp.down_proj,2.1169166088475393,0.6878737522202683,0.9983408033699376,0.686732434408676
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.16.mlp.down_proj,base_model.model.model.layers.19.mlp.down_proj,1.5144390508999035,0.5734388468692911,0.9983408033699376,0.5724873990670187
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.17.mlp.down_proj,base_model.model.model.layers.7.mlp.down_proj,1.9170332729354524,0.7320067903107687,0.9983408033699376,0.7307922471111022
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.18.mlp.down_proj,base_model.model.model.layers.26.mlp.down_proj,2.352474545859622,0.6098840425414416,0.9983408033699376,0.608872124993328
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.19.mlp.down_proj,base_model.model.model.layers.8.mlp.down_proj,2.057864538100632,0.7333337455167757,0.9983408033699376,0.7321170006375032
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.2.mlp.down_proj,base_model.model.model.layers.9.mlp.down_proj,4.456264039229606,0.7555991453123321,0.9983408033699376,0.7543454577567518
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.20.mlp.down_proj,base_model.model.model.layers.14.mlp.down_proj,1.4950598856027224,0.621862833742877,0.9983408033699376,0.6208310410247697
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.21.mlp.down_proj,base_model.model.model.layers.4.mlp.down_proj,1.1009495829337335,0.7229287650886836,0.9983408033699376,0.7217292841178733
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.22.mlp.down_proj,base_model.model.model.layers.17.mlp.down_proj,1.2018811585429814,0.6454213438766593,0.9983408033699376,0.6443504629579287
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.23.mlp.down_proj,base_model.model.model.layers.30.mlp.down_proj,1.4254566967432865,0.6537865482342582,0.9983408033699376,0.6527017877966478
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.24.mlp.down_proj,base_model.model.model.layers.20.mlp.down_proj,1.1115399057700035,0.6414549188641994,0.9983408033699376,0.6403906190244829
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.25.mlp.down_proj,base_model.model.model.layers.0.mlp.down_proj,0.8415115939208605,0.6536606504451452,0.9983408033699376,0.6525760988967222
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.26.mlp.down_proj,base_model.model.model.layers.15.mlp.down_proj,0.9059031329871199,0.641808952352599,0.9983408033699376,0.6407440651017118
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.27.mlp.down_proj,base_model.model.model.layers.22.mlp.down_proj,1.485118666401271,0.6302298576843011,0.9983408033699376,0.6291841824282666
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.28.mlp.down_proj,base_model.model.model.layers.18.mlp.down_proj,0.8205275136344776,0.5204167257191921,0.9983408033699376,0.5195532520416507
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.29.mlp.down_proj,base_model.model.model.layers.5.mlp.down_proj,0.6818863493171894,0.6518403625879504,0.9983408033699376,0.6507588312550058
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.3.mlp.down_proj,base_model.model.model.layers.21.mlp.down_proj,3.962957244791229,0.7527549648879909,0.9983408033699376,0.751505996386986
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.30.mlp.down_proj,base_model.model.model.layers.27.mlp.down_proj,0.544833893895239,0.47980290242159046,0.9983408033699376,0.4790068150627984
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.31.mlp.down_proj,base_model.model.model.layers.12.mlp.down_proj,0.16929692897495144,0.6205177093273766,0.9983408033699376,0.6194881484351665
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.4.mlp.down_proj,base_model.model.model.layers.24.mlp.down_proj,3.875557757913442,0.6076989936932223,0.9983408033699376,0.6066907015707942
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.5.mlp.down_proj,base_model.model.model.layers.1.mlp.down_proj,3.849115218824183,0.4594689883640498,0.9983408033699376,0.458706638966938
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.6.mlp.down_proj,base_model.model.model.layers.11.mlp.down_proj,3.5784788410820387,0.6480597178338856,0.9983408033699376,0.6469844593339764
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.7.mlp.down_proj,base_model.model.model.layers.2.mlp.down_proj,3.3268488777628047,0.667506332826281,0.9983408033699376,0.6663988085683104
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.8.mlp.down_proj,base_model.model.model.layers.6.mlp.down_proj,3.3645862152793464,0.694023374564451,0.9983408033699376,0.6928718533201891
Llama-3.1-8B-Instruct,commonsense,20260911,down_proj,base_model.model.model.layers.9.mlp.down_proj,base_model.model.model.layers.16.mlp.down_proj,3.0824281129660833,0.7624531957186274,0.9983408033699376,0.7611881359457107
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.0.mlp.gate_proj,base_model.model.model.layers.14.mlp.gate_proj,4.520984954348877,0.7216920532463275,0.9983408033699376,0.7204946242236383
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.1.mlp.gate_proj,base_model.model.model.layers.4.mlp.gate_proj,4.45272141100736,0.8495385473980999,0.9983408033699376,0.8481289959031488
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.10.mlp.gate_proj,base_model.model.model.layers.0.mlp.gate_proj,4.207975941380536,0.8844802478191903,0.9983408033699376,0.883012721172652
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.11.mlp.gate_proj,base_model.model.model.layers.30.mlp.gate_proj,4.1266757366343105,0.8763717410919134,0.9983408033699376,0.8749176680524118
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.12.mlp.gate_proj,base_model.model.model.layers.31.mlp.gate_proj,3.924252965418844,0.8037926861346221,0.9983408033699376,0.8024590360185186
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.13.mlp.gate_proj,base_model.model.model.layers.13.mlp.gate_proj,3.6902483590931725,0.7823503136388017,0.9983408033699376,0.7810522406348839
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.14.mlp.gate_proj,base_model.model.model.layers.17.mlp.gate_proj,3.8985733467639325,0.7896919859432567,0.9983408033699376,0.7883817316613924
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.15.mlp.gate_proj,base_model.model.model.layers.9.mlp.gate_proj,3.2465957004195123,0.758729492324816,0.9983408033699376,0.7574706109080217
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.16.mlp.gate_proj,base_model.model.model.layers.10.mlp.gate_proj,2.6677487146358847,0.7106126518948802,0.9983408033699376,0.7094336057775765
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.17.mlp.gate_proj,base_model.model.model.layers.15.mlp.gate_proj,2.7423351033168974,0.7480660414997087,0.9983408033699376,0.7468248528445882
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.18.mlp.gate_proj,base_model.model.model.layers.5.mlp.gate_proj,2.4296480546343124,0.8136945947178122,0.9983408033699376,0.8123445153883564
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.19.mlp.gate_proj,base_model.model.model.layers.3.mlp.gate_proj,2.0112598420602024,0.8090510418612058,0.9983408033699376,0.8077086670990012
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.2.mlp.gate_proj,base_model.model.model.layers.16.mlp.gate_proj,4.422087187974683,0.8176903911889313,0.9983408033699376,0.8163336820474362
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.20.mlp.gate_proj,base_model.model.model.layers.25.mlp.gate_proj,2.3627610726191506,0.847308252856064,0.9983408033699376,0.8459024018583011
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.21.mlp.gate_proj,base_model.model.model.layers.2.mlp.gate_proj,2.119480510937505,0.8779657069641156,0.9983408033699376,0.8765089892218103
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.22.mlp.gate_proj,base_model.model.model.layers.21.mlp.gate_proj,1.6883422096038263,0.7027667252430726,0.9983408033699376,0.7016006970608293
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.23.mlp.gate_proj,base_model.model.model.layers.6.mlp.gate_proj,1.5625469662589149,0.7681467585347485,0.9983408033699376,0.7668722520215943
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.24.mlp.gate_proj,base_model.model.model.layers.23.mlp.gate_proj,1.4897092619553118,0.8174412801841546,0.9983408033699376,0.8160849843667992
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.25.mlp.gate_proj,base_model.model.model.layers.12.mlp.gate_proj,1.5889550724745822,0.7396566212948227,0.9983408033699376,0.7384293855213669
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.26.mlp.gate_proj,base_model.model.model.layers.7.mlp.gate_proj,1.5344870611490768,0.859741182051311,0.9983408033699376,0.8583147023793256
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.27.mlp.gate_proj,base_model.model.model.layers.18.mlp.gate_proj,1.577944484192821,0.7926141638410233,0.9983408033699376,0.7912990610914385
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.28.mlp.gate_proj,base_model.model.model.layers.8.mlp.gate_proj,1.4944386590447247,0.7779075518380205,0.9983408033699376,0.7766168502495108
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.29.mlp.gate_proj,base_model.model.model.layers.20.mlp.gate_proj,1.65010284055841,0.6896172424803914,0.9983408033699376,0.6884730318756349
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.3.mlp.gate_proj,base_model.model.model.layers.29.mlp.gate_proj,4.717743540827863,0.7651610235612345,0.9983408033699376,0.7638914709694866
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.30.mlp.gate_proj,base_model.model.model.layers.24.mlp.gate_proj,1.2657565947323184,0.8515859044790546,0.9983408033699376,0.8501729560161343
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.31.mlp.gate_proj,base_model.model.model.layers.1.mlp.gate_proj,1.086491299611303,0.8851927319460746,0.9983408033699376,0.8837240231482739
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.4.mlp.gate_proj,base_model.model.model.layers.19.mlp.gate_proj,4.55174622810025,0.8381692650721794,0.9983408033699376,0.8367785774521497
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.5.mlp.gate_proj,base_model.model.model.layers.27.mlp.gate_proj,4.5365578896391865,0.7963730616673591,0.9983408033699376,0.7950517221671681
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.6.mlp.gate_proj,base_model.model.model.layers.28.mlp.gate_proj,4.6341489777574125,0.8236548465058087,0.9983408033699376,0.8222882411601516
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.7.mlp.gate_proj,base_model.model.model.layers.22.mlp.gate_proj,4.164978681020062,0.8055488180177712,0.9983408033699376,0.8042122541335653
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.8.mlp.gate_proj,base_model.model.model.layers.26.mlp.gate_proj,4.155110574695878,0.7999711772486425,0.9983408033699376,0.7986438677672045
Llama-3.1-8B-Instruct,commonsense,20260911,gate_proj,base_model.model.model.layers.9.mlp.gate_proj,base_model.model.model.layers.11.mlp.gate_proj,4.276652984150058,0.7174281434784004,0.9983408033699376,0.7162377891204291
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.0.self_attn.k_proj,base_model.model.model.layers.10.self_attn.k_proj,1.1807851518849133,0.7377285039595025,0.9983408033699376,0.736504467311832
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.1.self_attn.k_proj,base_model.model.model.layers.6.self_attn.k_proj,1.015645680713879,0.7966462072571918,0.9983408033699376,0.7953244145547587
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.10.self_attn.k_proj,base_model.model.model.layers.13.self_attn.k_proj,1.1234094744915293,0.5845818670023982,0.9983408033699376,0.5836119307386722
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.11.self_attn.k_proj,base_model.model.model.layers.27.self_attn.k_proj,1.0479053719115414,0.6614534322025316,0.9983408033699376,0.6603559508968779
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.12.self_attn.k_proj,base_model.model.model.layers.7.self_attn.k_proj,1.1769267217619992,0.6915440784474975,0.9983408033699376,0.6903966708429978
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.13.self_attn.k_proj,base_model.model.model.layers.29.self_attn.k_proj,1.4536692688326212,0.5040949731947343,0.9983408033699376,0.5032585805139782
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.14.self_attn.k_proj,base_model.model.model.layers.22.self_attn.k_proj,1.2339969005441351,0.4392989001412966,0.9983408033699376,0.43857001688659203
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.15.self_attn.k_proj,base_model.model.model.layers.17.self_attn.k_proj,1.4584030918513307,0.4534840271634281,0.9983408033699376,0.45273160799377143
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.16.self_attn.k_proj,base_model.model.model.layers.1.self_attn.k_proj,1.672467974257788,0.6789835942343982,0.9983408033699376,0.6778570269429769
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.17.self_attn.k_proj,base_model.model.model.layers.0.self_attn.k_proj,1.5914188894514267,0.6580944074409941,0.9983408033699376,0.6570024994179051
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.18.self_attn.k_proj,base_model.model.model.layers.15.self_attn.k_proj,1.2445855973611624,0.48382580526355384,0.9983408033699376,0.4830230431179233
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.19.self_attn.k_proj,base_model.model.model.layers.5.self_attn.k_proj,1.4644403002174595,0.726386054056175,0.9983408033699376,0.7251808367631606
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.2.self_attn.k_proj,base_model.model.model.layers.31.self_attn.k_proj,0.9462191450264902,0.491735918993222,0.9983408033699376,0.4909200324135478
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.20.self_attn.k_proj,base_model.model.model.layers.21.self_attn.k_proj,0.645370522442938,0.41820922582364894,0.9983408033699376,0.4175153344855013
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.21.self_attn.k_proj,base_model.model.model.layers.18.self_attn.k_proj,1.426463755989085,0.5742039186858057,0.9983408033699376,0.5732512014789536
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.22.self_attn.k_proj,base_model.model.model.layers.9.self_attn.k_proj,1.644808262503896,0.7227013993233441,0.9983408033699376,0.7215022955970454
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.23.self_attn.k_proj,base_model.model.model.layers.11.self_attn.k_proj,0.6088459848619987,0.7355201901844419,0.9983408033699376,0.734299817563545
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.24.self_attn.k_proj,base_model.model.model.layers.16.self_attn.k_proj,0.5751857543306034,0.44728254695762837,0.9983408033699376,0.4465404172630305
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.25.self_attn.k_proj,base_model.model.model.layers.19.self_attn.k_proj,0.7509701409497085,0.48413182012390377,0.9983408033699376,0.4833285502394482
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.26.self_attn.k_proj,base_model.model.model.layers.28.self_attn.k_proj,0.7404199876528634,0.452636195250174,0.9983408033699376,0.45188518280037065
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.27.self_attn.k_proj,base_model.model.model.layers.23.self_attn.k_proj,0.5097122309097096,0.6580300341078701,0.9983408033699376,0.6569382328927984
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.28.self_attn.k_proj,base_model.model.model.layers.30.self_attn.k_proj,1.0476439113286309,0.6395465477789224,0.9983408033699376,0.6384854143020795
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.29.self_attn.k_proj,base_model.model.model.layers.12.self_attn.k_proj,0.9566978161313557,0.6834602829876446,0.9983408033699376,0.68232628798933
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.3.self_attn.k_proj,base_model.model.model.layers.4.self_attn.k_proj,0.9272325989362822,0.7945775077883016,0.9983408033699376,0.7932591474650559
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.30.self_attn.k_proj,base_model.model.model.layers.8.self_attn.k_proj,0.6400531136931856,0.7397009743879976,0.9983408033699376,0.7384736650240392
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.31.self_attn.k_proj,base_model.model.model.layers.25.self_attn.k_proj,0.7094773638469022,0.5739376944744634,0.9983408033699376,0.5729854189859256
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.4.self_attn.k_proj,base_model.model.model.layers.24.self_attn.k_proj,0.9642710767285512,0.672333452130581,0.9983408033699376,0.6712179187325278
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.5.self_attn.k_proj,base_model.model.model.layers.3.self_attn.k_proj,1.029604795831685,0.8202887672290503,0.9983408033699376,0.8189277468707858
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.6.self_attn.k_proj,base_model.model.model.layers.2.self_attn.k_proj,0.9613423142435159,0.7514498678383045,0.9983408033699376,0.7502030647499263
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.7.self_attn.k_proj,base_model.model.model.layers.26.self_attn.k_proj,1.0585771203121297,0.5967834369016796,0.9983408033699376,0.5957932558342952
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.8.self_attn.k_proj,base_model.model.model.layers.14.self_attn.k_proj,1.0756211898367463,0.6889614073403507,0.9983408033699376,0.6878182848950486
Llama-3.1-8B-Instruct,commonsense,20260911,k_proj,base_model.model.model.layers.9.self_attn.k_proj,base_model.model.model.layers.20.self_attn.k_proj,1.15864462460318,0.7400722459348058,0.9983408033699376,0.738844320558348
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.0.self_attn.o_proj,base_model.model.model.layers.27.self_attn.o_proj,1.9559580079089927,0.8162033446780307,0.9983408033699376,0.8148491028390952
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.1.self_attn.o_proj,base_model.model.model.layers.25.self_attn.o_proj,2.2120510976276573,0.7545598826577149,0.9983408033699376,0.753307919443229
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.10.self_attn.o_proj,base_model.model.model.layers.19.self_attn.o_proj,1.5663798204952828,0.5583916379207664,0.9983408033699376,0.5574651563968732
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.11.self_attn.o_proj,base_model.model.model.layers.24.self_attn.o_proj,1.4913255853919911,0.7565562317032789,0.9983408033699376,0.755300956153184
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.12.self_attn.o_proj,base_model.model.model.layers.26.self_attn.o_proj,1.436166958185106,0.7948175074990911,0.9983408033699376,0.793498748969134
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.13.self_attn.o_proj,base_model.model.model.layers.31.self_attn.o_proj,1.5560519295735735,0.8075106338833965,0.9983408033699376,0.8061708149609176
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.14.self_attn.o_proj,base_model.model.model.layers.3.self_attn.o_proj,1.4591685238361496,0.8023863468579088,0.9983408033699376,0.8010550301351941
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.15.self_attn.o_proj,base_model.model.model.layers.1.self_attn.o_proj,1.5333382893627472,0.7726254942632088,0.9983408033699376,0.771343556646827
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.16.self_attn.o_proj,base_model.model.model.layers.29.self_attn.o_proj,1.107239325032734,0.853104249174624,0.9983408033699376,0.8516887814793016
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.17.self_attn.o_proj,base_model.model.model.layers.22.self_attn.o_proj,1.2610827014982913,0.7071501759790292,0.9983408033699376,0.7059768747900967
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.18.self_attn.o_proj,base_model.model.model.layers.12.self_attn.o_proj,1.1537778871315247,0.8906183377448466,0.9983408033699376,0.8891406268001885
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.19.self_attn.o_proj,base_model.model.model.layers.2.self_attn.o_proj,1.3007353072786938,0.8364548659388805,0.9983408033699376,0.8350670228441154
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.2.self_attn.o_proj,base_model.model.model.layers.15.self_attn.o_proj,2.073644639758096,0.7669489906484876,0.9983408033699376,0.765676471467774
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.20.self_attn.o_proj,base_model.model.model.layers.7.self_attn.o_proj,1.299002628271931,0.826164374133708,0.9983408033699376,0.8247936049882677
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.21.self_attn.o_proj,base_model.model.model.layers.14.self_attn.o_proj,0.931565740270274,0.744980024858324,0.9983408033699376,0.7437439565116153
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.22.self_attn.o_proj,base_model.model.model.layers.11.self_attn.o_proj,0.9461522474641872,0.8073371327833258,0.9983408033699376,0.8059976017332874
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.23.self_attn.o_proj,base_model.model.model.layers.13.self_attn.o_proj,0.7279417668476302,0.8376469133174321,0.9983408033699376,0.8362570923816737
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.24.self_attn.o_proj,base_model.model.model.layers.28.self_attn.o_proj,0.6424554264860569,0.7861348049876317,0.9983408033699376,0.7848304527684214
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.25.self_attn.o_proj,base_model.model.model.layers.9.self_attn.o_proj,0.6067386597832539,0.8313553300216224,0.9983408033699376,0.8299759480596661
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.26.self_attn.o_proj,base_model.model.model.layers.18.self_attn.o_proj,0.6047914272531403,0.6641069947852523,0.9983408033699376,0.6630051106975037
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.27.self_attn.o_proj,base_model.model.model.layers.20.self_attn.o_proj,0.541259595549278,0.5353440247400347,0.9983408033699376,0.534455783738262
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.28.self_attn.o_proj,base_model.model.model.layers.8.self_attn.o_proj,0.5206962972174487,0.8598536029041125,0.9983408033699376,0.858426936703827
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.29.self_attn.o_proj,base_model.model.model.layers.23.self_attn.o_proj,0.446056975576102,0.7209776995717054,0.9983408033699376,0.7197814558022259
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.3.self_attn.o_proj,base_model.model.model.layers.17.self_attn.o_proj,2.160978595373083,0.7377583496540483,0.9983408033699376,0.7365342634865019
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.30.self_attn.o_proj,base_model.model.model.layers.6.self_attn.o_proj,0.49751179289640174,0.7990734667738405,0.9983408033699376,0.7977476467705971
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.31.self_attn.o_proj,base_model.model.model.layers.0.self_attn.o_proj,0.29037972141892127,0.8005069740357731,0.9983408033699376,0.7991787755621115
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.4.self_attn.o_proj,base_model.model.model.layers.21.self_attn.o_proj,1.9553430703959052,0.794607384860963,0.9983408033699376,0.793288974965779
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.5.self_attn.o_proj,base_model.model.model.layers.30.self_attn.o_proj,1.9698931228902006,0.6806137072062526,0.9983408033699376,0.6794844352368816
Llama-3.1-8B-Instruct,commonsense,20260911,o_proj,base_model.model.model.layers.6.self_attn.o_proj,base_model.model.model.layers.4.self_attn.o_proj,1.9070807081828272,0.7725024804059709,0.9983408033699376,0.7712207468937665
