cohort	outcome	feature	family	rows	source_clusters	raw_pearson	raw_spearman	within_pearson	within_spearman	cluster_ci_low	cluster_ci_high	partial_pearson_logFro	median_checkpoint_spearman	positive_checkpoints	negative_checkpoints	nonconstant_checkpoints	permutation_p	fdr_q
joint_flat_hns__edited_only	target_gain	functional_participation	core	54	18	-0.440059558351733	-0.2979137275534927	0.2506928187563201	0.14852213144650114	-0.127036049545757	0.43915503282683993	0.2340431678083237	0.0	8	4	18	0.42828585707146427	0.5730468099283691
joint_flat_hns__edited_only	target_gain	functional_erank	core	54	18	-0.5404889436098368	-0.33243068100835266	0.23002077569623364	0.14852213144650114	-0.127036049545757	0.43915503282683993	0.21163396911699583	0.0	8	4	18	0.42978510744627685	0.5730468099283691
joint_flat_hns__edited_only	target_gain	functional_top1	core	54	18	0.5651695499597539	0.26351119493881464	-0.1229422536063033	-0.14852213144650114	-0.43915503282683993	0.12703604954575462	-0.09529878518734992	0.0	4	8	18	0.4172913543228386	0.5730468099283691
joint_flat_hns__edited_only	target_gain	functional_erank_iqr	core	54	18	-0.25491153480298623	-0.3567641796870274	-0.1063024001298266	-0.14852213144650114	-0.4177522091055419	0.14638501094227999	-0.14220725794341535	0.0	5	7	18	0.4172913543228386	0.5730468099283691
joint_flat_hns__edited_only	target_gain	functional_attn_mlp_gap	core	54	18	-0.17060349759714238	-0.24478431742905085	0.17278282200303802	0.09901475429766743	-0.17456413381883576	0.36860489038724287	0.16816643736269482	0.0	7	5	18	0.5942028985507246	0.6266866566716641
joint_flat_hns__edited_only	target_gain	functional_energy_ratio	core	54	18	-0.2316286480776843	-0.1059935984066776	-0.22253433784503435	-0.25724787771376323	-0.5222329678670935	0.028583097523751475	-0.4298589018821241	-0.4999999999999999	5	13	18	0.12643678160919541	0.383808095952024
joint_flat_hns__edited_only	target_gain	gamma_functional	core	54	18	-0.21681084195419859	-0.1178130284448323	-0.20650862381421506	-0.25724787771376323	-0.5222329678670935	0.028583097523751475	-0.4106132871280143	-0.4999999999999999	5	13	18	0.127936031984008	0.383808095952024
joint_flat_hns__edited_only	target_gain	eta_functional	core	54	18	-0.22012187424383214	-0.04342687359180064	0.059299380249711105	0.25724787771376323	-0.028583097523751475	0.5222329678670935	-0.06777313319484599	0.4999999999999999	13	5	18	0.127936031984008	0.383808095952024
joint_flat_hns__edited_only	target_gain	functional_cov_participation	core	54	18	-0.45206724223412903	-0.39871848775370794	0.1399254113927523	0.09901475429766743	-0.17722938923964165	0.38587341626208377	0.1167771532402868	0.0	7	5	18	0.6011994002998501	0.6266866566716641
joint_flat_hns__edited_only	target_gain	functional_cov_erank	core	54	18	-0.5600463438356541	-0.41843701254504784	0.24680721602628217	0.14852213144650114	-0.127036049545757	0.43915503282683993	0.23028486386235691	0.0	8	4	18	0.42828585707146427	0.5730468099283691
