case	selection	scope_fraction	runs	mean_gain	sample_sd	min_gain	max_gain
qwen_commonsense	functional_matched_random	0.25	3	-0.003294433229494631	0.0012304009936754893	-0.00451416429650453	-0.0020536329146011445
qwen_commonsense	functional_matched_random	0.5	3	-0.0021070013524280284	0.0006273565185394283	-0.0025452805596365424	-0.0013883522856997788
qwen_commonsense	functional_top1_share	0.25	1	0.00033923931125912077	0.0	0.00033923931125912077	0.00033923931125912077
qwen_commonsense	functional_top1_share	0.5	1	-0.0013909416501666216	0.0	-0.0013909416501666216	-0.0013909416501666216
qwen_commonsense	raw_top1_energy_share	0.25	1	0.00022380678717748292	0.0	0.00022380678717748292	0.00022380678717748292
qwen_commonsense	raw_top1_energy_share	0.5	1	-0.002054053515492149	0.0	-0.002054053515492149	-0.002054053515492149
qwen_commonsense	uniform_random	0.25	3	-0.0009091644743342379	0.000676252429143723	-0.0016415485331201518	-0.0003083929472225133
qwen_commonsense	uniform_random	0.5	3	-0.0027241606303778365	0.0008191425371710102	-0.0035385539575492064	-0.001900350083565705
