checkpoint	base	train_task	seed	module	nuclear	fro	sigma1	entropy_rank	top1_energy
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.21.self_attn.v_proj	1.850462380796671	0.5986046672532055	0.40823718905448914	12.373146878885038	0.46509849331062386
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.22.mlp.down_proj	5.396944731473923	1.8871308643574582	1.5533533096313477	11.874003180360937	0.6775423698928722
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.22.mlp.gate_proj	10.745439797639847	4.795080080144414	4.263056755065918	8.524422342795084	0.7904064946209485
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.22.mlp.up_proj	9.415865153074265	3.1162427288050703	2.392953634262085	12.35060261604495	0.5896658970070742
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.22.self_attn.k_proj	2.849483672529459	0.940531494958386	0.6658255457878113	12.023708001396916	0.5011574853110373
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.22.self_attn.o_proj	4.340375319123268	1.2763508884608559	0.7983144521713257	13.703689123867411	0.3912080772090881
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.22.self_attn.q_proj	5.779776893556118	1.9584989907728705	1.4686250686645508	11.831320174711767	0.5623091753313934
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.22.self_attn.v_proj	1.7462716177105904	0.5647055417306729	0.4213292598724365	12.557066038002757	0.5566716977014938
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.23.mlp.down_proj	6.115400061011314	2.144419440649156	1.7561134099960327	11.786948116300689	0.6706341225745998
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.23.mlp.gate_proj	11.257953003048897	4.700651164402675	4.105417728424072	9.326126007798461	0.7627788806500462
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.23.mlp.up_proj	9.521999254822731	3.2084535485856884	2.4770641326904297	12.046970417640935	0.5960504081325144
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.23.self_attn.k_proj	3.5465309768915176	1.0755485016396928	0.6211391091346741	13.00517460710757	0.3335168271062698
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.23.self_attn.o_proj	5.803856998682022	1.7049722531344762	1.0448895692825317	13.68872802883082	0.37558319869659434
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.23.self_attn.q_proj	6.340119354426861	1.988857041393309	1.2833422422409058	12.581071116970126	0.4163684797622222
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.23.self_attn.v_proj	2.106608245521784	0.6972692741709376	0.544990062713623	12.448884125094324	0.6109084199140802
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.24.mlp.down_proj	6.099306344985962	1.8722456217346677	1.278713345527649	13.19951459795887	0.4664668099681757
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.24.mlp.gate_proj	10.974281907081604	4.0804950085521945	3.372016429901123	10.713413922474587	0.6828945742485083
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.24.mlp.up_proj	9.724043518304825	3.2730556773353485	2.5220282077789307	12.088049658283685	0.5937356047143746
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.24.self_attn.k_proj	3.4551087617874146	1.0687992611569315	0.6567513346672058	12.777127431114224	0.3775805704498856
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.24.self_attn.o_proj	5.701694771647453	1.6433852049118238	0.9555070996284485	13.901716883075203	0.338056344531658
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.24.self_attn.q_proj	5.663917042315006	2.257982264213257	1.9749479293823242	10.146858759458263	0.7650155214891822
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.24.self_attn.v_proj	2.100672259926796	0.790985488184098	0.6606906056404114	10.693285614517686	0.6976847522407574
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.25.mlp.down_proj	5.739234268665314	1.7516619019543358	1.1256403923034668	13.288774689008518	0.4129512348156609
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.25.mlp.gate_proj	10.84077399969101	4.418465007090386	3.891101598739624	9.823833858780672	0.7755366056284035
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.25.mlp.up_proj	9.132243514060974	3.0480999287718156	2.3573131561279297	12.277107408296715	0.5981032446348364
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.25.self_attn.k_proj	2.9341468922793865	1.1363681397629788	0.9464250206947327	10.17126212741427	0.6936403178586642
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.25.self_attn.o_proj	5.747637137770653	1.7234948770479601	1.1187570095062256	13.482025349584477	0.4213582921579271
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.25.self_attn.q_proj	5.91570158302784	2.149384229588882	1.7809937000274658	11.27054809180478	0.6865886982201989
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.25.self_attn.v_proj	1.9502752721309662	0.6744152638914633	0.49957942962646484	11.616747479611414	0.54872445221224
Qwen3-8B/metamath/seed42	Qwen3-8B	metamath	42	base_model.model.model.layers.26.mlp.down_proj	5.465000748634338	1.7296274773679425	1.2170594930648804	12.874934885152491	0.49512911453106834
