cohort	outcome	feature	family	rows	source_clusters	raw_pearson	raw_spearman	within_pearson	within_spearman	cluster_ci_low	cluster_ci_high	partial_pearson_logFro	median_checkpoint_spearman	positive_checkpoints	negative_checkpoints	nonconstant_checkpoints	permutation_p	fdr_q
joint_flat_hns	target_gain	entropy_rank	core	72	18	0.4603924807544602	0.4483492958452349	0.842584978974084	0.47947255030245817	0.2724072678877414	0.649613487298637	0.7862372177672814	0.6324555320336759	16	2	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	energy_entropy_rank	core	72	18	0.4856762773685626	0.4474262123179263	0.8049953559971715	0.47947255030245817	0.2724072678877414	0.649613487298637	0.7343687639031642	0.6324555320336759	16	2	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	stable_rank	core	72	18	0.49919256970455983	0.445717920139265	0.7520277019447491	0.47947255030245817	0.2724072678877414	0.649613487298637	0.6677003882056679	0.6324555320336759	16	2	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	participation_rank	core	72	18	0.49595193208389227	0.4472854210928892	0.7801645271405737	0.47947255030245817	0.2724072678877414	0.649613487298637	0.7011784611819978	0.6324555320336759	16	2	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	nuclear_participation_rank	core	72	18	0.4724424105052833	0.4478149340884393	0.8274081295279218	0.47947255030245817	0.2724072678877414	0.649613487298637	0.7651165081889862	0.6324555320336759	16	2	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	top1_energy	core	72	18	-0.4756073043933904	-0.4449354763696011	-0.818536956587452	-0.47947255030245817	-0.6496134872986371	-0.2724072678877415	-0.7527694743989877	-0.6324555320336759	2	16	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	top4_energy	core	72	18	-0.49242004833821645	-0.45015713228919124	-0.7937785834679129	-0.47947255030245817	-0.6496134872986371	-0.2724072678877415	-0.7200249842307306	-0.6324555320336759	2	16	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	log_condition	core	72	18	-0.489276699159678	-0.4396014838253193	-0.8039368741594247	-0.47947255030245817	-0.6496134872986371	-0.2724072678877415	-0.7339948338130177	-0.6324555320336759	2	16	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	log_fro	core	72	18	-0.22166842872265718	-0.006632859410119609	-0.4906969000113084	-0.4884068214261065	-0.6809216940839106	-0.288331213525574		-0.6189323936863109	3	14	18	0.0004997501249375312	0.0006330168249208728
joint_flat_hns	target_gain	log_nuclear	core	72	18	-0.12857668952836673	0.15114202441614202	0.2514907109083925	0.05835841460432113	-0.1463170937687157	0.2626128657194451	0.7502550753344939	-0.2581988897471611	8	10	18	0.7106446776611695	0.7106446776611695
