cohort	outcome	feature	family	rows	source_clusters	raw_pearson	raw_spearman	within_pearson	within_spearman	cluster_ci_low	cluster_ci_high	partial_pearson_logFro	median_checkpoint_spearman	positive_checkpoints	negative_checkpoints	nonconstant_checkpoints	permutation_p	fdr_q	missing_rows
joint_flat_hns	target_gain	base_bilateral_overlap_k4	scope	72	18	-0.2810902659110893	-0.17428592145876676	-0.8601192081258021	-0.6354393816359521	-0.7725116707972857	-0.4853624911676649	-0.8109601589831072	-0.7745966692414834	1	17	18	0.0004997501249375312	0.0009995002498750624	
joint_flat_hns	target_gain	base_left_overlap_k32	scope	72	18	0.3097787393143223	0.29671964197673933	-0.6194541403846869	-0.0968696351597757	-0.4058442935487386	0.22864267395331433	-0.6370718696782843	-0.05270462766947299	7	9	18	0.5172413793103449	0.5172413793103449	
joint_flat_hns	target_gain	base_right_overlap_k32	scope	72	18	-0.4260553313816889	-0.740903463119913	-0.5433198658762974	-0.4859455109282474	-0.6365319207155179	-0.33047355424936137	-0.38749712008054404	-0.516227766016838	1	17	18	0.0009995002498750624	0.0014992503748125937	
joint_flat_hns	target_gain	base_bilateral_overlap_k32	scope	72	18	-0.3043869781590934	-0.20486147940335608	-0.8568474850071801	-0.553994724153814	-0.7370089954305048	-0.35881671282590555	-0.8061622751356099	-0.6499999999999999	2	16	18	0.0004997501249375312	0.0009995002498750624	
joint_flat_hns	off_gain	shannon_eff_rank	core	72	18	0.4256575246667928	0.3433010882765762	0.7374231267105698	0.2693792080884175	0.05270462766947299	0.4567734398020992	0.6289978486537793	0.31622776601683794	15	3	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	r2_participation	core	72	18	0.43563953864038224	0.34324281069546525	0.7442599401158473	0.2693792080884175	0.05270462766947299	0.4567734398020992	0.6387950668141142	0.31622776601683794	15	3	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	stable_rank	core	72	18	0.4663781226393246	0.344417627338516	0.7254334330185463	0.2693792080884175	0.05270462766947299	0.4567734398020992	0.6240485538922942	0.31622776601683794	15	3	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	flatness	core	72	18	0.43164863421436817	0.3470683958197181	0.7410603846358399	0.2693792080884175	0.05270462766947299	0.4567734398020992	0.6348246393319096	0.31622776601683794	15	3	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	gini	core	72	18	-0.4554052487087082	-0.3440018732365079	-0.7422420940457187	-0.2693792080884175	-0.4567734398020992	-0.05270462766947299	-0.6401313990875376	-0.31622776601683794	3	15	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	decay_slope	core	72	18	0.4597971916846133	0.34360659887678174	0.7370835281751336	0.2693792080884175	0.05270462766947299	0.4567734398020992	0.6359643614002947	0.31622776601683794	15	3	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	erank_energy	core	72	18	0.4500158572108509	0.3437247038351692	0.7477675793026055	0.2693792080884175	0.05270462766947299	0.4567734398020992	0.6449622949693844	0.31622776601683794	15	3	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	entropy_gap	core	72	18	-0.42833251748414275	-0.3421749914445214	-0.7422016862417888	-0.2693792080884175	-0.4567734398020992	-0.05270462766947299	-0.6352465906531508	-0.31622776601683794	3	15	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	hill_tail_contrast	core	72	18	-0.45889065380909916	-0.3456334187441164	-0.7356854836174707	-0.2693792080884175	-0.4567734398020992	-0.05270462766947299	-0.6324528755970572	-0.31622776601683794	3	15	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	d_flat_l1	core	72	18	-0.4530890458495502	-0.342685318580149	-0.7418576544468827	-0.2693792080884175	-0.4567734398020992	-0.05270462766947299	-0.6390646035972842	-0.31622776601683794	3	15	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	soft_rank	core	72	18	0.46442239690759785	0.344417627338516	0.7351740427753325	0.2693792080884175	0.05270462766947299	0.4567734398020992	0.6331401502483224	0.31622776601683794	15	3	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	head_tail	core	72	18	-0.457321143164591	-0.3415419947996268	-0.7415744780480719	-0.2693792080884175	-0.4567734398020992	-0.05270462766947299	-0.6403720813450499	-0.31622776601683794	3	15	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	erank_iqr	core	72	18	-0.4347111938112038	-0.3341827526560119	-0.7665175454377036	-0.2693792080884175	-0.4567734398020992	-0.05270462766947299	-0.6708009650939162	-0.31622776601683794	3	15	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	erank_depth_slope	core	72	18	0.03035338652793318	0.17085237058490724	0.14883951072383583	0.4134370962530328	0.15224389640224964	0.6440954172524233	0.1259197071986699	0.7035261006375797	14	4	18	0.0029985007496251873	0.013279074748340116	
joint_flat_hns	off_gain	erank_depth_slope_normalized	core	72	18	0.014664601744397517	0.1168983428743893	0.11770216845340267	0.28109134757052257	0.03513641844631532	0.5153341372126248	0.100421320522595	0.4743416490252569	13	5	18	0.04047976011994003	0.060900584190663284	
joint_flat_hns	off_gain	erank_attn_mlp_gap	core	72	18	-0.2851491733093993	-0.19204406935260138	-0.7618160054715569	-0.6207433925515707	-0.7437208571136743	-0.4801977187663094	-0.6852650315742338	-0.6324555320336759	1	17	18	0.0004997501249375312	0.007746126936531734	
joint_flat_hns	off_gain	gamma_param	core	72	18	-0.5876323562017071	-0.5654531497541934	-0.753763223633676	-0.4888888888888889	-0.7222222222222222	-0.24444444444444444	-0.6812296599442265	-0.7999999999999998	3	15	18	0.0009995002498750624	0.007746126936531734	
joint_flat_hns	off_gain	eta_param	core	72	18	0.5983072989924704	0.554281607787414	0.7691204823835714	0.26666666666666666	0.01083333333333335	0.4888888888888889	0.6765862631430146	0.29999999999999993	15	2	18	0.062468765617191405	0.06455105780443111	
joint_flat_hns	off_gain	fro_ratio	core	72	18	-0.4307954881837796	-0.3875694385094366	-0.524702448646916	-0.40406881213262624	-0.6265994622926233	-0.17553569048805112	-0.132743056289468	-0.4743416490252569	4	14	18	0.0029985007496251873	0.013279074748340116	
joint_flat_hns	off_gain	original_head1_retention	core	72	18	-0.49829879396112337	-0.5547434526084712	-0.7320102500277481	-0.5333333333333333	-0.7555555555555555	-0.2777777777777778	-0.6210644587186176	-0.7999999999999998	3	15	18	0.0009995002498750624	0.007746126936531734	
joint_flat_hns	off_gain	previous_mean_entropy_rank	core	72	18	0.42983006226138193	0.34204683342556147	0.7440977665938465	0.2693792080884175	0.05270462766947299	0.4567734398020992	0.6383801956378523	0.31622776601683794	15	3	18	0.05697151424287856	0.060900584190663284	
joint_flat_hns	off_gain	base_left_overlap_k16	core	72	18	-0.14579090138373677	-0.21642386096638558	-0.16940894540274232	-0.11798497593106737	-0.40900703157582896	0.19611328753656027	0.007119972469758512	0.0	8	8	18	0.40379810094952523	0.40379810094952523	
joint_flat_hns	off_gain	base_right_overlap_k16	core	72	18	-0.3562113340506435	-0.44278363271853305	-0.7036803020255826	-0.4444444444444444	-0.6888888888888889	-0.16666666666666666	-0.5955482821370494	-0.5999999999999999	2	16	18	0.0014992503748125937	0.009295352323838081	
joint_flat_hns	off_gain	base_bilateral_overlap_k16	core	72	18	-0.3334930180865896	-0.48992768955315064	-0.6545502597774577	-0.501280411827603	-0.7317035278583209	-0.24543533003866153	-0.5129113517236547	-0.7745966692414834	4	14	18	0.0009995002498750624	0.007746126936531734	
joint_flat_hns	off_gain	base_left_overlap_k4	scope	72	18	-0.17723831539268922	-0.20228782469749207	-0.32458839863060857	-0.2	-0.4666666666666667	0.07777777777777778	-0.08029503035115526	-0.19999999999999996	5	10	18	0.15692153923038482	0.15692153923038482	
joint_flat_hns	off_gain	base_right_overlap_k4	scope	72	18	-0.3340498875804905	-0.3202419173541081	-0.6884540776381463	-0.4444444444444444	-0.6888888888888889	-0.17777777777777778	-0.5758578894774072	-0.5999999999999999	3	15	18	0.0014992503748125937	0.0029985007496251873	
joint_flat_hns	off_gain	base_bilateral_overlap_k4	scope	72	18	-0.30886093047320134	-0.3991842535582726	-0.6641662640832743	-0.4913153045416163	-0.7180531333205914	-0.2425654704565267	-0.529353002787672	-0.7745966692414834	4	14	18	0.0009995002498750624	0.0029985007496251873	
joint_flat_hns	off_gain	base_left_overlap_k32	scope	72	18	-0.12178114347821069	-0.22125130799793505	-0.006217501412556676	0.19608535492373752	-0.1111111111111111	0.5127581041990356	0.08012478385777988	0.19999999999999996	11	6	18	0.14492753623188406	0.15692153923038482	
joint_flat_hns	off_gain	base_right_overlap_k32	scope	72	18	-0.37327516807926564	-0.5345035624940746	-0.7160973207015631	-0.4444444444444444	-0.6888888888888889	-0.16666666666666666	-0.6114946165946518	-0.5999999999999999	2	16	18	0.0014992503748125937	0.0029985007496251873	
