checkpoint	benchmark	level	comparison	metric	mean_difference	ci_low	ci_high	bootstrap_defined	bootstrap_resamples	uncertainty
Llama-3.1-8B-Instruct/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.03846153846153849	0.0	0.09803921568627455	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.0	-0.02752293577981646	0.0267857142857143	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-0.00042087542087542113	-0.0012626262626262627	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0004208754208754207	-0.0008417508417508431	0.0021043771043771035	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	arc_easy	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.019230769230769218	-0.10869565217391303	0.06670454545454527	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	arc_easy	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.04629629629629628	-0.008695652173913104	0.09909909909909909	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	arc_easy	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.00042087542087542113	-0.0012626262626262627	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	arc_easy	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.002104377104377105	-0.00462962962962963	0.0004208754208754207	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.05357142857142849	-0.020844414893617057	0.1389050387596898	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.06024096385542166	-0.11249999999999999	-0.013157894736842089	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0024464831804281335	0.0006116207951070343	0.004281345565749236	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.003975535168195718	0.0009174311926605505	0.007033639143730886	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.0	-0.03296703296703296	0.03448275862068967	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0012232415902140668	0.00030581039755351626	0.0024464831804281353	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.0015290519877675848	-0.003669724770642202	0.000305810397553518	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.05357142857142849	-0.13890503875968988	0.020844414893617	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.06024096385542166	0.013157894736842144	0.11363636363636359	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.0012232415902140668	-0.003058103975535168	0.0003058103975535171	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	boolq	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.005504587155963303	-0.008256880733944955	-0.0027522935779816515	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.02580645161290321	0.011381191445625964	0.04102627257799672	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.019607843137254888	-0.03867639554735192	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	9.958175662218684e-05	-0.0004979087831109342	0.0006970722963553079	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.004481179047998409	0.0023899621589324807	0.0067715594503087	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.012903225806451618	0.0	0.025800043285465164	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.0046136101499423265	-0.008168745337337626	0.01758602733423062	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-9.958175662218684e-05	-0.0004979087831109342	0.0002987452698665605	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.00039832702648874563	-0.0007966540529774982	0.0015933081059549895	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.01290322580645159	-0.02556115343655281	-0.0014296187683286445	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.024221453287197214	0.005536640191268269	0.042354385504201675	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.00019916351324437368	-0.0007966540529774943	0.0002987452698665605	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	hellaswag	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.0040828520215096635	-0.006273650667197768	-0.0020887273451503773	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.14285714285714285	0.0	0.5	1996	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.11538461538461531	-0.25925925925925924	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.006097560975609758	0.0	0.01829268292682927	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0	-0.018292682926829267	0.018292682926829267	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.0	0.0	0.0	1996	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0	-0.018292682926829267	0.018292682926829267	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.14285714285714285	-0.5	0.0	1996	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.11538461538461531	0.0	0.25925925925925924	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.006097560975609758	-0.03048780487804878	0.012195121951219516	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	magicoder	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	0.0	-0.018292682926829267	0.018292682926829267	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.0	-0.07547444054409827	0.07432432432432423	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.06837606837606847	-0.16239316239316237	0.019806930693069297	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	-0.01971190295678544	-0.0310841546626232	-0.009097801364670206	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0015163002274450332	-0.006823351023502653	0.009855951478392723	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.02547770700636942	0.0	0.05747679045092828	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	-0.02564102564102566	-0.0901639344262295	0.03479023646071699	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0022744503411675533	-0.0037907505686125866	0.00833965125094769	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.0022744503411675533	-0.008339651250947686	0.00303260045489007	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	scalar_e minus flat_e	recovery_rate	0.02547770700636942	-0.0445931324514127	0.0988497227783766	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.042735042735042805	-0.045076326326326306	0.13008130081300817	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	scalar_e minus flat_e	new_success_rate	0.021986353297952992	0.011372251705837756	0.032600454890068235	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	metamath	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.0037907505686125866	-0.012130401819560276	0.004548900682335103	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	-0.0625	-0.26666666666666666	0.15384615384615385	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.0727272727272727	-0.1636363636363637	0.016129032258064505	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.002	0.0	0.006	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.004	0.0	0.01	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.0625	-0.2	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	-0.018181818181818188	-0.08333333333333331	0.04256079027355625	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.002	0.0	0.006	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.002	0.0	0.006	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	scalar_e minus flat_e	recovery_rate	0.0	-0.1875	0.17647058823529413	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.05454545454545451	0.0	0.11999999999999994	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	scalar_e minus flat_e	new_success_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	openbookqa	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.002	-0.01	0.004	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.019867549668874163	-0.021280395136778037	0.0604026845637583	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.02631578947368418	-0.07109851049424516	0.01680672268907557	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	-0.000544069640914037	-0.0027203482045701846	0.001088139281828074	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0	-0.002176278563656148	0.002176278563656148	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.013245033112582738	-0.018083444890673806	0.04412230081906173	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	-0.004385964912280715	-0.030567685589519614	0.02155172413793105	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0	-0.001632208922742111	0.001632208922742111	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.0027203482045701855	-0.00544069640914037	-0.000544069640914037	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.0066225165562914245	-0.04938928289992119	0.03268511351909181	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.021929824561403466	-0.01746916417681752	0.06161429992393653	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	scalar_e minus flat_e	new_success_rate	0.000544069640914037	0.0	0.001632208922742111	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	piqa	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.0027203482045701855	-0.005984766050054406	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	-0.007751937984496138	-0.060003759398496295	0.042738095238095235	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.05232558139534882	-0.09375431629834254	-0.015868860633258507	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0015353121801432962	-0.001023541453428864	0.0040941658137154556	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	-0.000511770726714432	-0.0020470829068577278	0.001023541453428864	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.015503875968992276	-0.04838709677419356	0.014814814814814836	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	-0.011627906976744207	-0.04023569862467611	0.015324538906471652	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0	-0.0015353121801432957	0.0015353121801432957	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.000511770726714432	-0.001535312180143296	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.007751937984496138	-0.05785123966942146	0.04504504504504503	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.04069767441860461	0.011234385788713854	0.07773503339783992	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.0015353121801432962	-0.0040941658137154556	0.0010235414534288637	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	siqa	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	0.0	-0.0015353121801432957	0.0015353121801432957	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	-0.033333333333333326	-0.15555555555555556	0.0980472516875602	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	0.050000000000000044	-0.045454545454545525	0.1492723880597014	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.005545286506469498	-0.0073937153419593345	0.018484288354898338	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	-0.0018484288354898327	-0.0166358595194085	0.011090573012939003	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.08333333333333331	-0.16666666666666663	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.0	-0.08064516129032262	0.08336864406779645	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0018484288354898293	-0.009242144177449167	0.012939001848428836	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.005545286506469498	-0.014787430683918669	0.0018484288354898327	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.04999999999999999	-0.16949952030700358	0.08066984858459503	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	scalar_e minus flat_e	retention_rate	-0.050000000000000044	-0.1475561627200972	0.04477611940298509	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.003696857670979669	-0.014787430683918669	0.005545286506469502	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	tulu	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.0036968576709796655	-0.018484288354898338	0.011090573012939003	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.04664723032069973	0.01690022155404334	0.07758620689655171	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.07638888888888884	-0.11956521739130432	-0.039005940867643	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0007892659826361484	0.0	0.0023677979479084454	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.002367797947908445	-0.0007892659826361486	0.006314127861089186	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.008746355685131213	-0.030487804878048752	0.011905650319829379	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	-0.01736111111111105	-0.04762311067771824	0.010491357234315003	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-0.0007892659826361486	-0.0023677979479084454	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.0007892659826361486	-0.003946329913180743	0.0031570639305445927	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.05539358600583094	-0.08762296072507557	-0.02492018343298312	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.05902777777777779	0.0172936821787539	0.10175598086124399	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.001578531965272297	-0.003946329913180742	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Llama-3.1-8B-Instruct/tulu/seed44	winogrande	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.0031570639305445935	-0.00633385951065509	-0.0007892659826361477	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.0625	0.0	0.21428571428571425	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.015625	-0.05264912280701754	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0008532423208191123	0.0	0.0025810580204777	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0	-0.002559726962457338	0.002559726962457338	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.03125	0.0	0.07694805194805182	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.0008532423208191126	-0.002559726962457338	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/magicoder/seed42	arc_challenge	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.0625	-0.21428571428571425	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
