base	task	seed	method	name	magicoder	metamath	tulu	commonsense	target	off_score	forgetting_gap	path	modules	functional_pr	functional_erank	protected_functional_pr	cov_functional_pr	cov_functional_erank	functional_energy_ratio	fro_ratio	max_target_to_source_gain	floored_direction_fraction	max_nuclear_relative_error	max_saved_update_error	functional_rms_ratio	functional_squared_energy_ratio	target_gain_lora	off_score_gain_lora	fg_reduction_lora	target_gain_hns	off_score_gain_hns	fg_reduction_hns	raw_fpr	full_moment_pr	functional_energy	source_functional_energy	checkpoint	target_gain	off_gain	fg_reduction	energy_ratio	log_energy_ratio	gain_magicoder	gain_metamath	gain_tulu	gain_commonsense	score_arc_challenge	gain_arc_challenge	score_arc_easy	gain_arc_easy	score_boolq	gain_boolq	score_hellaswag	gain_hellaswag	score_openbookqa	gain_openbookqa	score_piqa	gain_piqa	score_siqa	gain_siqa	score_winogrande	gain_winogrande	max_saved_energy_relative_error	max_analytic_energy_relative_error	max_storage_roundoff_common_gain_error
Qwen3-8B	magicoder	44	original_lora	LoRA	64.63414634146342	84.07884761182714	68.02218114602587	83.55814378780792	64.63414634146342	78.55305751522032	1.1105054007101292	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed44/lora/magicoder	252	1.0622656484299178	1.1858488583616646	1.0622656484299178	1.0392300680842528	1.1312244151921933	1.0	1.0	1.0	0.001240079365079365	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-9.756097560975604	-2.704147822366906	-1.1105054007101292	1.0622656484299178	1.0392300680842528	1325.6251625919526	1325.6251625919526	Qwen3-8B/magicoder/seed44	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	90.69965870307168	0.0	96.88552188552188	0.0	87.1559633027523	0.0	84.22624975104561	0.0	83.0	0.0	87.15995647442872	0.0	75.48618219037871	0.0	63.85161799526441	0.0			
Qwen3-8B	magicoder	44	hns_f4_s1	HNS α=0 (4+1)	74.39024390243902	89.31008339651251	70.97966728280961	83.48186533343954	74.39024390243902	81.25720533758722	0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed44/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f4_s1	252	2.6438497049185954	5.3556473813470316	2.6438497049185954	2.156651307271127	4.373964077749275	0.15804589033705171	0.6019645285423316	16.372078697452263	0.001240079365079365	1.95273486269798e-08	0.0	0.15804589033705171	0.024978503452431376	9.756097560975604	2.704147822366906	1.1105054007101292	0.0	0.0	0	2.6438497049185954	2.156651307271127	33.11213270043299	1325.6251625919526	Qwen3-8B/magicoder/seed44	9.756097560975604	2.704147822366906	1.1105054007101292	0.024978503452431373	-3.6897396859099807	9.756097560975604	5.231235784685367	2.957486136783743	-0.07627845436837788	88.22525597269625	-2.4744027303754246	95.7912457912458	-1.094276094276092	87.18654434250764	0.03058103975535076	84.66440948018324	0.4381597291376216	84.2	1.200000000000001	87.75843307943417	0.5984766050054491	75.23029682702149	-0.25588536335722223	64.79873717442779	0.9471191791633693			
Qwen3-8B	magicoder	44	functional_hns_a05	Functional-HNS α=0.5	72.5609756097561	87.86959818043972	69.68576709796673	83.13855563317728	72.5609756097561	80.23130697052791	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/magicoder/seed44/functional_hns_a05	252	9.328178122208506	12.72894046175373	9.328178122208506	6.147126334002644	10.386607324639218	0.08653198864029112	0.6121161127646794	13.35431222187032	0.001240079365079365	1.2696514473109488e-06	0.0	0.08653198864029112	0.0074877850580434705	7.926829268292678	1.6782494553075935	1.1105054007101292	-1.8292682926829258	-1.0258983670593125	0.0	9.328178122208506	6.147126334002644	9.92599628502247	1325.6251625919526	Qwen3-8B/magicoder/seed44	7.926829268292678	1.6782494553075935	1.1105054007101292	0.0074877850580434705	-4.894482245074144	7.926829268292678	3.79075056861258	1.6635859519408598	-0.41958815463064525	87.20136518771331	-3.498293515358364	95.45454545454545	-1.4309764309764272	87.09480122324159	-0.06116207951070152	84.34574785899224	0.11949810794662508	84.0	1.0000000000000009	87.37758433079435	0.21762785636562088	75.23029682702149	-0.25588536335722223	64.40410418310971	0.5524861878453025			
Qwen3-8B	magicoder	44	functional_hns_a10	Functional-HNS α=1	67.6829268292683	87.03563305534496	71.1645101663586	82.91857170674481	67.6829268292683	80.37290497614946	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/magicoder/seed44/functional_hns_a10	252	15.968505829826883	15.984203637239734	15.968505829826883	12.209348570836292	14.03573883883016	0.07344618207386015	0.626483778461467	7.146539769502732	0.001240079365079365	1.2225142334010286e-06	0.0	0.07344618207386015	0.005394341661226616	3.0487804878048763	1.8198474609291395	1.1105054007101292	-6.707317073170728	-0.8843003614377665	0	15.968505829826883	12.209348570836292	7.150875041740077	1325.6251625919526	Qwen3-8B/magicoder/seed44	3.0487804878048763	1.8198474609291395	1.1105054007101292	0.005394341661226616	-5.22240471529417	3.0487804878048763	2.9567854435178162	3.142329020332724	-0.6395720810631076	86.68941979522185	-4.010238907849828	95.28619528619528	-1.5993265993266004	87.00305810397553	-0.1529051987767538	84.29595698068114	0.06970722963552944	83.39999999999999	0.40000000000000036	87.32317736670294	0.16322089227421843	75.02558853633572	-0.46059365404299557	64.32517758484609	0.47355958958168465			
Qwen3-8B	magicoder	44	functional_flat	Protected Exact Functional Flat	68.29268292682927	86.3532979529947	71.53419593345656	83.05337679526478	68.29268292682927	80.31362356057201	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/magicoder/seed44/functional_flat	252	15.999999999999964	15.999999999999984	15.999999999999964	12.237888530923705	14.06600853656429	0.07114316539466113	0.6270486091044075	37.84061422401768	0.001240079365079365	1.2182861701681702e-06	0.0	0.07114316539466113	0.005061349982372109	3.6585365853658516	1.7605660453516947	1.1105054007101292	-6.097560975609753	-0.9435817770152113	0	15.999999999999964	12.237888530923705	6.709452893316804	1325.6251625919526	Qwen3-8B/magicoder/seed44	3.6585365853658516	1.7605660453516947	1.1105054007101292	0.00506134998237211	-5.286122036331003	3.6585365853658516	2.274450341167551	3.5120147874306866	-0.5047669925431393	86.86006825938567	-3.839590443686003	95.45454545454545	-1.4309764309764272	87.06422018348624	-0.09174311926605228	84.26608245369448	0.039832702648867624	83.8	0.8000000000000007	87.26877040261154	0.10881392818281599	75.23029682702149	-0.25588536335722223	64.48303078137332	0.6314127861089092			
Qwen3-8B	metamath	42	original_lora	LoRA	64.02439024390245	84.1546626231994	66.72828096118299	83.12655978192834	84.1546626231994	71.29307699567126	1.798836842342548	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	252	1.3149124913538812	1.7969015107518533	1.3149124913538812	1.2461303493884002	1.6416621870850312	1.0	1.0	1.0	0.001240079365079365	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-4.018195602729335	-3.6273311806650383	-1.798836842342548	1.3149124913538812	1.2461303493884002	21830.572889064293	21830.572889064293	Qwen3-8B/metamath/seed42	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	88.13993174061433	0.0	96.08585858585859	0.0	88.53211009174312	0.0	83.09101772555267	0.0	84.39999999999999	0.0	85.41893362350382	0.0	74.30910951893551	0.0	65.03551696921863	0.0			
Qwen3-8B	metamath	42	hns_f4_s1	HNS α=0 (4+1)	67.6829268292683	88.17285822592874	72.45841035120148	84.61988734853911	88.17285822592874	74.9204081763363	0	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f4_s1	252	6.785375028564202	10.063683829102072	6.785375028564202	4.264867175177999	7.501956701077886	0.21427276330836653	0.6088121744763298	12.567867384074711	0.001240079365079365	2.444988211891541e-08	0.0	0.21427276330836653	0.04591281709580327	4.018195602729335	3.6273311806650383	1.798836842342548	0.0	0.0	0	6.785375028564202	4.264867175177999	1002.3031001522104	21830.572889064293	Qwen3-8B/metamath/seed42	4.018195602729335	3.6273311806650383	1.798836842342548	0.04591281709580327	-3.081010961335763	3.6585365853658516	4.018195602729335	5.73012939001849	1.4933275666107733	91.21160409556313	3.0716723549488067	96.63299663299664	0.5471380471380516	88.1039755351682	-0.4281345565749217	84.68432583150766	1.5933081059549936	85.8	1.4000000000000012	87.43199129488575	2.013057671381935	75.69089048106449	1.3817809621289756	67.40331491712708	2.3677979479084454			
Qwen3-8B	metamath	42	functional_hns_a05	Functional-HNS α=0.5	69.51219512195121	88.24867323730099	71.71903881700554	84.5145963817174	88.24867323730099	75.24861010689138	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Qwen3-8B/metamath/functional_hns_a05	252	12.753341517241498	14.370326451932414	12.753341517241498	7.304285618439541	10.90073388358021	0.16642918895624353	0.6200077438254455	14.10817234266159	0.001240079365079365	1.3622308006056016e-06	0.0	0.16642918895624353	0.027698674936633014	4.094010614101592	3.95553311122012	1.798836842342548	0.07581501137225644	0.32820193055508184	0	12.753341517241498	7.304285618439541	604.6779421346654	21830.572889064293	Qwen3-8B/metamath/seed42	4.094010614101592	3.95553311122012	1.798836842342548	0.027698674936633017	-3.5863707031556675	5.487804878048763	4.094010614101592	4.990757855822551	1.3880365997890607	90.95563139931741	2.8156996587030747	96.42255892255892	0.33670033670033517	87.76758409785933	-0.7645259938837912	84.72415853415654	1.6331408086038723	85.6	1.200000000000001	87.81284004352557	2.393906420021763	75.5885363357216	1.279426816786089	67.24546172059985	2.20994475138121			
Qwen3-8B	metamath	42	functional_hns_a10	Functional-HNS α=1	71.34146341463415	87.94541319181198	72.08872458410352	84.34381460653924	87.94541319181198	75.9246675350923	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Qwen3-8B/metamath/functional_hns_a10	252	15.979064044177727	15.989495793312713	15.979064044177727	10.483641318553786	12.924838375144567	0.15001583968727522	0.6416918493198356	11.251862552207804	0.001240079365079365	1.2742241373153718e-06	0.0	0.15001583968727522	0.02250475215707826	3.79075056861258	4.63159053942104	1.798836842342548	-0.2274450341167551	1.004259358756002	0	15.979064044177727	10.483641318553786	491.29163231542384	21830.572889064293	Qwen3-8B/metamath/seed42	3.79075056861258	4.63159053942104	1.798836842342548	0.02250475215707826	-3.794028785091561	7.317073170731703	3.79075056861258	5.360443622920528	1.2172548246109045	90.61433447098976	2.4744027303754357	96.17003367003367	0.08417508417508657	87.61467889908256	-0.9174311926605561	84.69428400716988	1.6032662816172105	86.0	1.6000000000000014	87.81284004352557	2.393906420021763	75.23029682702149	0.92118730808598	66.61404893449092	1.5785319652722896			
Qwen3-8B	metamath	42	functional_flat	Protected Exact Functional Flat	69.51219512195121	87.56633813495071	73.38262476894639	84.21424725505648	87.56633813495071	75.7030223819847	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Qwen3-8B/metamath/functional_flat	252	15.999999999999961	15.999999999999977	15.999999999999961	10.537749743847385	12.953627899683745	0.1484259163492283	0.6441167387698706	32.17340885476588	0.001240079365079365	1.2779691016540085e-06	0.0	0.1484259163492283	0.022030252644108118	3.4116755117513122	4.409945386313439	1.798836842342548	-0.6065200909780231	0.7826142056484002	0	15.999999999999961	10.537749743847385	480.9330361117037	21830.572889064293	Qwen3-8B/metamath/seed42	3.4116755117513122	4.409945386313439	1.798836842342548	0.02203025264410812	-3.8153386500489814	5.487804878048763	3.4116755117513122	6.6543438077633965	1.0876874731281418	90.10238907849829	1.9624573378839605	96.25420875420876	0.16835016835017313	87.67584097859327	-0.8562691131498545	84.66440948018324	1.5733917546305598	85.6	1.200000000000001	87.97606093579978	2.5571273122959703	75.53735926305015	1.22824974411464	65.90370955011839	0.8681925808997626			
