base	task	seed	module	gain	storage_roundoff_common_gain	effective_common_gain	saved_hns_fro_relative_error	functional_energy_over_hns	source_basis_sha256	nuclear_ratio
Qwen3-8B	metamath	42	base_model.model.model.layers.9.mlp.up_proj	0.7634104054932658	0.9999990205811551	0.7634096577947282	7.967465589509004e-07	4.838318162744275	9b410ccec15461c3aeebcf4a4a199f9e4abed43231501c38173121a7ab566425	0.7634104054932658
Qwen3-8B	metamath	42	base_model.model.model.layers.9.self_attn.k_proj	0.505481398634156	1.000000592780875	0.5054816982738618	1.037890258182017e-06	3.613144325014832	9a874bee5cf5ade0e60075083fbf231c4fdbba5ab8cc31698d0ff2586681e368	0.5054813986341559
Qwen3-8B	metamath	42	base_model.model.model.layers.9.self_attn.o_proj	0.7726159186192424	1.0000012842982	0.772616910888476	9.672312835107277e-07	1.8672202841201468	c199875560af457d66b50bba52b3162e6d3551d274b88bed4cbb47fd22d78cdd	0.7726159186192425
Qwen3-8B	metamath	42	base_model.model.model.layers.9.self_attn.q_proj	0.5303214037088485	1.0000015983664297	0.5303222513567771	8.341676449585833e-07	8.17089535027612	0a5f28e5d7f23f29c48923db84df12ff12e67e891685d12e23c0a3d58f5be3ce	0.5303214037088485
Qwen3-8B	metamath	42	base_model.model.model.layers.9.self_attn.v_proj	0.6175869263328467	1.0000002640494705	0.6175870894063477	1.6123387263089484e-06	3.1399627909305465	0eaf08fa71390403a959b20aaf5b9fc28ad96d1403e6106d2ceb55fa29a2903e	0.6175869263328467
Qwen3-8B	tulu	42	base_model.model.model.layers.0.mlp.down_proj	0.6947880711687263	0.999999327616461	0.6947876040046642	4.5690249761420887e-07	1.561029464988613	328b50f69f4f703e814287c7a89e41741255db09c5a1b8a6074fd73dcd52e3be	0.6947880711687263
Qwen3-8B	tulu	42	base_model.model.model.layers.0.mlp.gate_proj	0.8118797527286098	1.0000010962051256	0.8118806427153561	1.649640175571676e-06	2.433842714979314	8b7c30874e3e9a6433395b70b790a59ddbd948efb658bae76e64c5b7cf727f8c	0.8118797527286097
Qwen3-8B	tulu	42	base_model.model.model.layers.0.mlp.up_proj	0.7860829184666378	0.9999995196951322	0.7860825409071855	1.6265733004949823e-07	4.230173740285281	46210ae298366b5f158479b80f063b2b1ef0698206efc84c15af059853464255	0.7860829184666378
Qwen3-8B	tulu	42	base_model.model.model.layers.0.self_attn.k_proj	0.8291370590091512	1.00000061289905	0.829137567186467	6.226065849546103e-07	1.5037285291307916	17163083845eac37ff901b7141a5bb0675c7706fc4955ebf3219f8ed8e3b0fb8	0.8291370590091512
Qwen3-8B	tulu	42	base_model.model.model.layers.0.self_attn.o_proj	0.7678819502102983	1.0000004123917392	0.7678822668784712	7.5347007211235e-07	2.1472461730066907	4c6acfcd9063ff1db8dfa838cf5c69993d17d0131854eef1d933051cbaf953d5	0.7678819502102984
Qwen3-8B	tulu	42	base_model.model.model.layers.0.self_attn.q_proj	0.8489048084100316	0.9999989014379447	0.8489038758354205	4.7501684319328774e-07	2.158469848704217	09e3701142a242c1e97288204f417a344a5fcbb32c23465315fd33a880e9db08	0.8489048084100316
Qwen3-8B	tulu	42	base_model.model.model.layers.0.self_attn.v_proj	0.6273297173123772	1.0	0.6273297173123772	7.613449624077617e-07	2.653148194137598	ffeef2b97575cd2224de026e26444349e43f02769747ce6136e19a3d1902893a	0.6273297173123772
Qwen3-8B	tulu	42	base_model.model.model.layers.1.mlp.down_proj	0.7196063539358869	1.0000002298336048	0.7196065193256093	5.729890986128083e-07	1.464457953158051	50b05a79ea1e684751a295e5cba84353d796f85c0e6331dc865d1c728a3fccb9	0.7196063539358869
Qwen3-8B	tulu	42	base_model.model.model.layers.1.mlp.gate_proj	0.5020796747254538	1.0	0.5020796747254538	1.0346931582638774e-06	6.389675331346736	584298bf69b2197bb35503a4206bc662fd620af604d3f14e325497f3cb39daf7	0.5020796747254538
Qwen3-8B	tulu	42	base_model.model.model.layers.1.mlp.up_proj	0.6238466298467777	1.000002443168024	0.6238481540089156	3.3852278003010383e-07	2.102892289446416	9444225ab73eb8cddf223598f3aee0ffc20f0ded28bf3a716269a9278dfd565f	0.6238466298467777
Qwen3-8B	tulu	42	base_model.model.model.layers.1.self_attn.k_proj	0.6863658041024562	1.0000008694038554	0.6863664008315324	1.0106789927188942e-06	3.4217150237273035	e8fa0ad7d5f1a46b009603cbe14047152421da47e4a68897c3ac24efcad3598d	0.6863658041024562
Qwen3-8B	tulu	42	base_model.model.model.layers.1.self_attn.o_proj	0.6490782119558338	0.9999999355097816	0.6490781700966382	6.19472509955088e-07	3.1829126494010898	f971407e58dfbef1c7c57d367f6fe594cc425efdd5d8902f388258e1d0566695	0.6490782119558337
Qwen3-8B	tulu	42	base_model.model.model.layers.1.self_attn.q_proj	0.6385015717859154	0.9999992560578759	0.6385010967776998	1.547529737688791e-07	2.913524652285748	e9664fe3b523c7224e3aabdbea9ffc8e661355309cc01f0e5ad43f04722eed2c	0.6385015717859154
Qwen3-8B	tulu	42	base_model.model.model.layers.1.self_attn.v_proj	0.6119307453659769	1.0	0.6119307453659769	7.248717308616648e-07	2.09997804209943	31d51c2e4cbc732dd9624141718ba37259fec9ed7c1bfb94111cf8295c9d73eb	0.6119307453659769
Qwen3-8B	tulu	42	base_model.model.model.layers.10.mlp.down_proj	0.6099749873927626	1.0000001345740757	0.6099750694795827	7.498975025388432e-07	3.2929231807896024	d19efc8420c9b78ee5b5f76b1d60961270afacfc0eae82f6c022d4100423141d	0.6099749873927626
Qwen3-8B	tulu	42	base_model.model.model.layers.10.mlp.gate_proj	0.713240325097806	1.0000005003930015	0.7132406819982731	5.792011297245381e-07	4.7054831694328945	7f939499d7edde2dcbb99acb52dfad054017b0de0000218dfd73003e2d3507c6	0.7132403250978061
Qwen3-8B	tulu	42	base_model.model.model.layers.10.mlp.up_proj	0.7821969244637901	1.000001104037984	0.7821977880389056	8.95343447826491e-07	2.86318810911613	d0c849910fe997aff74023dafa47eeb05fb31a347b4a3f09661356a637f00127	0.7821969244637901
Qwen3-8B	tulu	42	base_model.model.model.layers.10.self_attn.k_proj	0.6416907797432478	1.0000004146730006	0.641691045835089	7.490550264499518e-07	1.970754033192238	a000ce24921cef871c7db7e9da2096083b47c837b23b733c9793f4814f795c61	0.6416907797432478
Qwen3-8B	tulu	42	base_model.model.model.layers.10.self_attn.o_proj	0.720345921811354	0.9999989802274546	0.7203451872223597	5.452960507579263e-07	2.3354044282488817	cf59f47b1efe7ece36f500dfb20e809befa8fa06b030b780516ed1751fdfea81	0.720345921811354
Qwen3-8B	tulu	42	base_model.model.model.layers.10.self_attn.q_proj	0.726138538647083	1.000000051973774	0.7261385763872432	8.47166370832042e-07	1.7144657584351337	19a7a48a32c51b11349e648688075bccc9bde58eba72cc197118002319166aca	0.726138538647083
Qwen3-8B	tulu	42	base_model.model.model.layers.10.self_attn.v_proj	0.6113482618732572	1.0000011525062977	0.6113489664559791	1.0298952479725898e-06	1.8843938957274604	50173cc828747d8db41bc00ff65f0aa447e27915b94c7fceadc58ea4b89cbd5b	0.6113482618732572
Qwen3-8B	tulu	42	base_model.model.model.layers.11.mlp.down_proj	0.6442964970255753	1.000000566262551	0.6442968618665534	9.64915038315084e-07	2.560401574751617	5777c32a16fb5c8e3b487da0129ea2ba6e5efd9df4096ef29d9351ef9c0dbe09	0.6442964970255755
Qwen3-8B	tulu	42	base_model.model.model.layers.11.mlp.gate_proj	0.7549524930003476	1.000001268145112	0.7549534503896614	1.3209009614989498e-06	4.298738541216769	72e4dc7e24a6c7c8897581adf06b5e5e083a06e122e3fdadf4582b7b9e5e280b	0.7549524930003476
Qwen3-8B	tulu	42	base_model.model.model.layers.11.mlp.up_proj	0.8335993265756808	1.0000019228025687	0.8336009294226072	1.0300439772237269e-06	2.3078527930648973	c9ea662868207bc61fb4c1d4684d55fa96874e290347f60a14573666b4ec282b	0.8335993265756808
Qwen3-8B	tulu	42	base_model.model.model.layers.11.self_attn.k_proj	0.6201110090937184	1.0000008086023595	0.6201115105169436	5.006256993400626e-07	2.602699262290807	26f99f51c2d2750f886b663f7d1372006caaf7abdd120887ed27ae1f061c2c5c	0.6201110090937184
Qwen3-8B	tulu	42	base_model.model.model.layers.11.self_attn.o_proj	0.7594775353571388	1.0000017129306107	0.7594788362894572	1.1613138690691471e-06	2.257662116056331	9247515448bbb7c5ba34724833738a152179c50957256a3f64e644ea0dafeda8	0.7594775353571388
Qwen3-8B	tulu	42	base_model.model.model.layers.11.self_attn.q_proj	0.7255379060319724	0.9999992331070958	0.7255373496221006	5.870372019600723e-07	2.409415810882494	0e9cdd8861373ccc635f789e3399715b827cd26f96f3031ca1be8ceb645c1f88	0.7255379060319724
Qwen3-8B	tulu	42	base_model.model.model.layers.11.self_attn.v_proj	0.6953476303534059	0.9999993980771478	0.6953472118077769	3.6727100449773786e-07	2.4878260200165836	122f0969b8bf392a51a211b90eec1c4121faa224a5aaa4f29a14fc8f9db7f47d	0.6953476303534059
Qwen3-8B	tulu	42	base_model.model.model.layers.12.mlp.down_proj	0.6969227346485238	0.9999997108431404	0.6969225331285345	5.900260957591996e-07	2.005466447312409	697daec30b0750fae7c02c0220dd7a57494d4f83b0387824ed527599345b2b38	0.6969227346485238
Qwen3-8B	tulu	42	base_model.model.model.layers.12.mlp.gate_proj	0.7330966078388383	1.0000002007832758	0.7330967550323767	1.2017303339106888e-06	2.8325973927226062	d7848c666c6de9a13ea6b60f2b6e118c7ec59f6bd95f212add721d7ba5900a03	0.7330966078388381
Qwen3-8B	tulu	42	base_model.model.model.layers.12.mlp.up_proj	0.8305438959891824	1.0000014745079948	0.8305451206327971	1.0483414019102355e-06	2.1541859006516293	ac79de7a3e06f45951d403c567e03b0205feec31524ba1c3bb6763721b92ee60	0.8305438959891823
Qwen3-8B	tulu	42	base_model.model.model.layers.12.self_attn.k_proj	0.6010868166952578	0.9999996876183123	0.6010866289267435	7.562095540869507e-07	1.7373423694628758	a58acd3209032cc0a799329d64145c99a4eebb875c2fb31cb5c284d07ebe9110	0.6010868166952578
Qwen3-8B	tulu	42	base_model.model.model.layers.12.self_attn.o_proj	0.8386610513206643	0.9999989716888786	0.8386601889161781	7.995330590926386e-07	1.5079577234178068	1fd7a0c28476ba74e710b014ebb8a19caa02fd1c1e8c00635ddc2b811e2e6ef0	0.8386610513206643
Qwen3-8B	tulu	42	base_model.model.model.layers.12.self_attn.q_proj	0.7726614735096727	0.9999989859383202	0.772660689983281	6.001651107201411e-07	2.196429431268508	1f1458b098253471e24d9cb111fcf5ccba3a939aafc13c5ebedd0977ce96a94e	0.7726614735096727
Qwen3-8B	tulu	42	base_model.model.model.layers.12.self_attn.v_proj	0.6266897667992042	1.0000016407798178	0.6266907950591256	1.1649976225935887e-06	2.3555108482790765	2af0341eda2c2fc4d4baac74b7ab5ad1515b87180a6aaff1e9f9697e7994b6ed	0.6266897667992041
Qwen3-8B	tulu	42	base_model.model.model.layers.13.mlp.down_proj	0.6222194031230285	0.9999991331858163	0.6222188637744245	8.692176864943946e-07	2.506203455845453	3095041bfebe8013125efcd2642468555fdcbce264fefae7610ab5e78917dd36	0.6222194031230285
Qwen3-8B	tulu	42	base_model.model.model.layers.13.mlp.gate_proj	0.7806941398864455	1.000003201477319	0.7806966392610275	1.2092855341538922e-06	3.248384643348779	d528784172f9aa73f3eb334748d75ed3bb5cd2b8922ae2e9fb6c3b46d43d9893	0.7806941398864454
Qwen3-8B	tulu	42	base_model.model.model.layers.13.mlp.up_proj	0.8290265385743153	1.0000003603826775	0.8290268373411189	6.95398604699804e-07	2.0705337122111858	c385455da88548270d125eb9b2f0ad01ede4ba3fd96c7ab68e97ebeb17116e48	0.8290265385743152
Qwen3-8B	tulu	42	base_model.model.model.layers.13.self_attn.k_proj	0.6850899281317772	1.0000017567120338	0.6850911316374981	8.261164337053373e-07	2.424844161349402	a5fc12647861746da94cb91d1e7634086e36ffd29652c8ae8c9b0a372b099140	0.6850899281317773
Qwen3-8B	tulu	42	base_model.model.model.layers.13.self_attn.o_proj	0.793224937760424	1.0000012777570655	0.7932259513091927	1.075656167914829e-06	1.7158632643319043	4746081b20bf62351e0affc4b06e43438b99e340c8b3ee4a9242c739446908f6	0.793224937760424
Qwen3-8B	tulu	42	base_model.model.model.layers.13.self_attn.q_proj	0.7779732070325279	1.0000018226039773	0.7779746249695892	7.556773464756361e-07	1.7560932620344616	c614239d685378e90dad9bcb9259d0306b38c3d21ae1abe54bf50c63cd0e0f6e	0.7779732070325278
Qwen3-8B	tulu	42	base_model.model.model.layers.13.self_attn.v_proj	0.6544677228799721	1.000001586237064	0.6544687610209313	6.260618214959379e-07	1.6135009267586569	1df7c5e35598b44a207455adf538cbc76b6ffe540e462031358f8e5e7543c91f	0.6544677228799721
Qwen3-8B	tulu	42	base_model.model.model.layers.14.mlp.down_proj	0.5682208219831534	1.0000014673294428	0.5682216557502955	1.1710917175999924e-06	2.897001192117547	944c2c84318db3f31177baaa502b1215381de996817977b806183ff449ed16eb	0.5682208219831534
Qwen3-8B	tulu	42	base_model.model.model.layers.14.mlp.gate_proj	0.7576406381280715	1.0	0.7576406381280715	7.263675609880949e-07	3.4438607590787234	7432d67c3d412dd2bf2cf522c1b89cd8f4dbebdb455ff577a9ab2e1441bbef34	0.7576406381280715
Qwen3-8B	tulu	42	base_model.model.model.layers.14.mlp.up_proj	0.7908961804892358	0.9999993409210882	0.7908956592262418	5.679699268679173e-07	2.5991837482819755	c2d445d20b8eba5a9a8887a2f07d2ea791d21775dcb52eafba45f41de9daf843	0.7908961804892359
Qwen3-8B	tulu	42	base_model.model.model.layers.14.self_attn.k_proj	0.7747742464407629	1.0000002067539289	0.7747744066283823	5.610481270679202e-07	1.9711610919252263	87b515db80f8f16c777a51fc6b28043071c23e0b1be1faedbe41320071afd473	0.7747742464407629
Qwen3-8B	tulu	42	base_model.model.model.layers.14.self_attn.o_proj	0.8191602125884848	1.0000013061891135	0.8191612825666368	1.020049730016126e-06	1.574831913150643	18d79011bf8bb44f898cfdfefdf32064b8d5ad56e17763d3800c60856f54c57c	0.8191602125884848
Qwen3-8B	tulu	42	base_model.model.model.layers.14.self_attn.q_proj	0.7446396664832169	1.0000002233757055	0.7446398328176277	8.580315020711993e-07	2.1068909130791	bc6ee13348ab998fbe516f0a2d25b7f3ea5bd37feb494c337acd60189aee712c	0.7446396664832169
Qwen3-8B	tulu	42	base_model.model.model.layers.14.self_attn.v_proj	0.6806307250709848	1.0000020367118714	0.6806321113196625	9.071089190904047e-07	2.4497599638146634	2a87af97e779add66e53c32a416affd0caf26d997c82fcfeee07ec63cb354761	0.6806307250709848
Qwen3-8B	tulu	42	base_model.model.model.layers.15.mlp.down_proj	0.6049810966338152	0.9999990418590058	0.6049805169766258	1.0145670286121344e-06	2.8918067784249795	5ad33c24162a32c5b72665c697b7eb350feda7cf5b9852b922be896b152906eb	0.6049810966338152
Qwen3-8B	tulu	42	base_model.model.model.layers.15.mlp.gate_proj	0.7702910602991037	0.9999999439179209	0.7702910170995795	8.607133965554681e-07	2.949947315933089	52c22f11c30ada572d3b55ade098946357e07006157d5c74d9a1d2dba8125855	0.7702910602991035
Qwen3-8B	tulu	42	base_model.model.model.layers.15.mlp.up_proj	0.8363841515979691	0.9999993724315465	0.8363836267096605	2.4395043274338946e-07	2.2838469188431354	2f894b4286052d45cab25e0fe740752bb74c6472bf168a67699f982bb5679027	0.8363841515979692
Qwen3-8B	tulu	42	base_model.model.model.layers.15.self_attn.k_proj	0.6433839334807917	1.0000010646930444	0.6433846184871905	1.098381286146477e-06	3.264769964294987	b19cd5515df42d5865ef861a4512848129235ca7227e97ae73cb208c9dbd446a	0.6433839334807917
Qwen3-8B	tulu	42	base_model.model.model.layers.15.self_attn.o_proj	0.7777253492325957	1.000000268500281	0.7777255580520704	8.925397216863473e-07	1.9555211563397379	4c8cce059f579d359091a9687977ee7d0836cb0ba01e78a58a213e3dee4836a4	0.7777253492325958
Qwen3-8B	tulu	42	base_model.model.model.layers.15.self_attn.q_proj	0.7537183181210915	1.0000016954525959	0.7537195960147705	1.0649105952609261e-06	1.8135121941268064	104e7b79fa4db92808bbc02569de9ce4442436bf72d74601ae2e3c8a1b890c17	0.7537183181210915
Qwen3-8B	tulu	42	base_model.model.model.layers.15.self_attn.v_proj	0.6555801024586482	1.0000010093982277	0.6555807642000417	5.268086309406783e-07	1.9289982088200708	495e52fe4a4c2d9f68e99e699c52f8359e06f6bdd0e6648ff5596bb913b1c014	0.6555801024586482
Qwen3-8B	tulu	42	base_model.model.model.layers.16.mlp.down_proj	0.6532358855091273	1.0000000758598262	0.653235935063488	3.0540494952990827e-06	0.8985620652152322	258d63d7eec00decaf16e73ba290d4950896d813ec0c817f2fff4b488f77f02d	0.6532358855091271
Qwen3-8B	tulu	42	base_model.model.model.layers.16.mlp.gate_proj	0.824491164978701	1.0000006467071196	0.8244916981830075	8.5031850072248e-07	3.2206094181989067	4dddcaf64f81007e0efe9b800730489259a6c934277579b1d3dc593045247fd4	0.824491164978701
Qwen3-8B	tulu	42	base_model.model.model.layers.16.mlp.up_proj	0.784675204156602	1.0000001567138714	0.784675327126091	1.1159645136871177e-06	2.3792161953299145	f77a3177ad1c3b06c0cf08631237de7788740b5325802ddb176f86565ef12f07	0.7846752041566021
Qwen3-8B	tulu	42	base_model.model.model.layers.16.self_attn.k_proj	0.7543604878237163	1.0000003063158773	0.754360718896311	8.252560774746343e-07	1.6869797799193935	e5b3be8493c1a0abd745dd4569d941ebdb589a8c4fec630c3471e635ee4bb1c2	0.7543604878237165
Qwen3-8B	tulu	42	base_model.model.model.layers.16.self_attn.o_proj	0.7361902099927071	1.0000026539954299	0.73619216383816	1.2548985042215577e-06	2.5907082071144383	f8dc3d92060d959e0f0d88959f687e874a372e9908a581e07ace5e3410407caf	0.736190209992707
Qwen3-8B	tulu	42	base_model.model.model.layers.16.self_attn.q_proj	0.7742383737570536	0.9999997045857579	0.7742381450360113	3.876432184135581e-07	1.6455501040242453	954b9afba262658b6f928ca4565abf72793667d63434af364b4cb2bee7ddd54f	0.7742383737570535
Qwen3-8B	tulu	42	base_model.model.model.layers.16.self_attn.v_proj	0.6671483829582999	1.0000007733479084	0.6671488988961065	8.0451342521215e-07	2.027010868641601	63bcf3d1090388d975006ca6c4e6fee3b23057bbcba8c55a9794d001348905cc	0.6671483829583
Qwen3-8B	tulu	42	base_model.model.model.layers.17.mlp.down_proj	0.6093138381620126	0.9999995245963261	0.6093135484919754	1.0823704226226027e-06	2.2284498369338634	f20cd9442fc911e99db0198471a670c5ae601d5fa3d4260d07025bab3bb45c2c	0.6093138381620126
Qwen3-8B	tulu	42	base_model.model.model.layers.17.mlp.gate_proj	0.7436335791299122	1.000000467891386	0.7436339270696584	6.23207786931701e-07	3.4821786633422036	67a94f2c0cb0d9df60b68567bbab596fd31774fe4d2b5fa86eb16d95fb9ff7ac	0.7436335791299122
Qwen3-8B	tulu	42	base_model.model.model.layers.17.mlp.up_proj	0.8123397803761047	1.0000007854427366	0.8123404184224848	1.1920315803326531e-06	2.4754898675165182	44180c7d9a435177cf494a1fd50c768e9a6ce1e187f87364bed1b8271e01d826	0.8123397803761047
Qwen3-8B	tulu	42	base_model.model.model.layers.17.self_attn.k_proj	0.7644961510962608	0.9999998931065992	0.7644960693766673	6.334669069296694e-07	1.9983731213920704	c7193b80e143c770b00286adfb37d5e8d518b63a723ec24f088544117394cefe	0.7644961510962609
Qwen3-8B	tulu	42	base_model.model.model.layers.17.self_attn.o_proj	0.8250397771894995	0.9999998106005986	0.8250396209274596	6.845286386614191e-07	1.9129540980087036	e2e5867bc5930e10cad062c2e6a00ec2c6ed97a82eef5c71d4f7c23ec063dd97	0.8250397771894995
Qwen3-8B	tulu	42	base_model.model.model.layers.17.self_attn.q_proj	0.7351691955147547	1.0000010679217912	0.7351699806179588	9.030198460102667e-07	2.362559990520366	efa313e838768be397601f08006cba0548a709f7bc2fc421810fd439eb339cb6	0.7351691955147547
Qwen3-8B	tulu	42	base_model.model.model.layers.17.self_attn.v_proj	0.6968405944045862	1.0000002885915908	0.6968407955069219	9.642357727823736e-07	2.2204406684840867	834023a1466953880d2dfd45c95217b966885ba18d85b22a5d0751b9cd591f3e	0.6968405944045861
Qwen3-8B	tulu	42	base_model.model.model.layers.18.mlp.down_proj	0.7009617073110038	1.000001368840935	0.7009626668160827	8.478866995176304e-07	1.8132978147931207	92b0a8be638f9749edcaf1c5a6f7395f340d1e71ddf8694b349e72cfdd0b4ac1	0.7009617073110038
Qwen3-8B	tulu	42	base_model.model.model.layers.18.mlp.gate_proj	0.8306141800464721	1.0000001054866063	0.8306142676651431	6.355164055005247e-07	3.075540877984787	6c33b01aac9f873015e3503731712ff1fb3636100791a5152eef521daebfb7b5	0.8306141800464723
Qwen3-8B	tulu	42	base_model.model.model.layers.18.mlp.up_proj	0.8551354569152217	0.9999993959996102	0.8551349404130725	3.5061263781166474e-07	1.9263217718359424	9cceb95c1a9f99c6043b1cbe37d748f6611db9ed1df25c8e6c28382601c61fbf	0.8551354569152217
Qwen3-8B	tulu	42	base_model.model.model.layers.18.self_attn.k_proj	0.7984191263406408	1.000000510349442	0.7984195338133965	7.810425770582441e-07	1.5838316885367174	dfbb3662b8827c27b8ab3bb0f74905123d59a71cf7fc739aac47f451ed86e099	0.7984191263406408
Qwen3-8B	tulu	42	base_model.model.model.layers.18.self_attn.o_proj	0.7988903949557772	0.9999997155682739	0.7988901677260032	5.744024369480627e-07	1.937799820348764	1b16a5ffa4f0ca06c26e1205fcd330dded7ba13b4d9e8ac7a8004be9fe6b82dd	0.7988903949557772
Qwen3-8B	tulu	42	base_model.model.model.layers.18.self_attn.q_proj	0.7774062827849613	1.0000001675780112	0.7774064130611601	8.051903093164725e-07	1.6386909109981174	2c1da355816d356a299fa41731148022c7bfb8f52cb7b32a016af36afd75b277	0.7774062827849614
Qwen3-8B	tulu	42	base_model.model.model.layers.18.self_attn.v_proj	0.7287038873320177	1.0000000691904762	0.7287039377513868	6.065987685488494e-07	1.627984701488892	f715c634f69103a5edde9e3bcacc4f0f0b22c77fee211aec8de0d3878d0d1f25	0.7287038873320177
Qwen3-8B	tulu	42	base_model.model.model.layers.19.mlp.down_proj	0.7520335284431919	0.9999988386339024	0.7520326550569477	5.650279428781602e-07	1.682992720856401	33b95fea773d302a210c855f60f72d32db20f288556b93b1f028468208dab6ea	0.7520335284431918
Qwen3-8B	tulu	42	base_model.model.model.layers.19.mlp.gate_proj	0.7850634235420859	0.9999990718114038	0.7850626948551689	2.621438648375829e-07	3.3711456957561587	1b1fa51e7aceb49868558ada441e07d79f5232f52d6cb07b5d24e39c8a9c8217	0.7850634235420859
Qwen3-8B	tulu	42	base_model.model.model.layers.19.mlp.up_proj	0.878191071068561	0.9999997467293799	0.8781908486485638	5.475413817901398e-07	1.798914674043127	f4d427341ace34923584abf91e9975306c200c0130a2a5f1002249aa0f0c3ede	0.8781910710685611
Qwen3-8B	tulu	42	base_model.model.model.layers.19.self_attn.k_proj	0.7056836385082886	0.999999659817924	0.7056833984473635	6.760349440249058e-07	1.64636600439302	883158d7f2b3fc8019086abf878e4dc50d06f18822d3c7aa332d2bce19ac65e8	0.7056836385082886
Qwen3-8B	tulu	42	base_model.model.model.layers.19.self_attn.o_proj	0.8595487878319473	1.0000003245989442	0.8595490668405763	5.874138944150786e-07	1.6953789846124252	ea14c0f70054707b5c0810db6aea312c489f1eb05a92b4b262b0ef324429fec6	0.8595487878319474
Qwen3-8B	tulu	42	base_model.model.model.layers.19.self_attn.q_proj	0.7730432138628179	1.0000002672758548	0.7730434204786037	8.190799298812834e-07	1.9247183673374448	39977e5c9f0bd06bbf7052c2c1ae0d6edd808d4201dbaa4c925270aeed46be2f	0.7730432138628179
Qwen3-8B	tulu	42	base_model.model.model.layers.19.self_attn.v_proj	0.6537061555033085	0.9999997139868309	0.6537059685347393	3.9735451085043394e-07	2.0268162647649053	c9de69052c12c046ada3a9bfad341029db664352d1b2cd87c81ebdf17bd8d20c	0.6537061555033084
Qwen3-8B	tulu	42	base_model.model.model.layers.2.mlp.down_proj	0.7528050143380689	1.0000012350179797	0.7528059440657968	9.809732162135987e-07	1.7120418744060595	bb362c0b3182f36bb3866f86dd7a5863afa5c21c2a480878d8c21c5c1bd4c116	0.7528050143380689
Qwen3-8B	tulu	42	base_model.model.model.layers.2.mlp.gate_proj	0.4381715844858475	0.9999995795661424	0.4381714002636779	9.187959133516443e-07	6.738988481385879	504ce3b93e38c8f2eb3963c3da471c98bf2468ced1b0b88f5b9660a2ed3420d0	0.4381715844858474
Qwen3-8B	tulu	42	base_model.model.model.layers.2.mlp.up_proj	0.60456586456263	1.0000000726302711	0.6045659084724126	9.257949926677611e-07	1.991007392073646	b15f7df22857e45f3696c26ee0748f9ef572c01294df26910c28c9378a1c66e3	0.60456586456263
Qwen3-8B	tulu	42	base_model.model.model.layers.2.self_attn.k_proj	0.7955862302376813	1.0000005456120264	0.7955866643190965	5.127501263579859e-07	2.0704820758267837	36eeeb369412d058fa39353fb4d547d152fb7382e187d9e6ef8407a6e2c79a92	0.7955862302376814
Qwen3-8B	tulu	42	base_model.model.model.layers.2.self_attn.o_proj	0.6500232693816782	1.0000007705134017	0.6500237702333187	5.757454411003948e-07	3.398868046527079	f2f6bf97a8db5ff3d3c84754ff2da4175ab158d656be335ca60080dbfd3cc5cb	0.6500232693816781
Qwen3-8B	tulu	42	base_model.model.model.layers.2.self_attn.q_proj	0.7380802446199446	0.9999998925638481	0.7380801653234433	2.1534735883399492e-07	2.595330556091669	89eff60e1674a274237046d06d7b08492aa62d5ce5412887f66006c096992a68	0.7380802446199445
Qwen3-8B	tulu	42	base_model.model.model.layers.2.self_attn.v_proj	0.5612432289836656	1.000000332937785	0.5612434158427431	1.3046035141073276e-06	1.5599031627187332	cd2c0f8a386b09dfaad6889d1d4b72a95961397d1ba8342de26f75b6f9d4f002	0.5612432289836656
Qwen3-8B	tulu	42	base_model.model.model.layers.20.mlp.down_proj	0.7546052739378539	1.0000001179312037	0.7546053629293622	6.198839068716211e-07	1.6294537185984534	3ac772ba98a19091af3da866eed7ef5617251d5d0bc6c79a0cef0334a8e6f5d8	0.7546052739378539
Qwen3-8B	tulu	42	base_model.model.model.layers.20.mlp.gate_proj	0.7708623551622411	0.9999985540089262	0.7708612405021564	1.8077540075989162e-07	3.4866807269770828	20e872da163438d792ddc08e8c21eea6ae9e8273b4b76370a5e0d090c0d59116	0.7708623551622411
Qwen3-8B	tulu	42	base_model.model.model.layers.20.mlp.up_proj	0.8820321023075427	1.0000007109653317	0.8820327294017889	8.455401601104029e-07	2.00875930750946	c04454dc6b1c98aad2ffb1703555677c83faf7261961a13919c91266ffa34214	0.8820321023075427
Qwen3-8B	tulu	42	base_model.model.model.layers.20.self_attn.k_proj	0.7889394922182845	1.0000003631222538	0.788939778699771	8.192402045636982e-07	2.021895835837377	b5fcd3822e973f07698ebc0db910d1270d8f2329f52bc7b09e42006fb747bf09	0.7889394922182845
Qwen3-8B	tulu	42	base_model.model.model.layers.20.self_attn.o_proj	0.8310537210691682	0.9999999132078474	0.8310536489402268	8.049489073069793e-07	1.8233664338212243	31336dddc5fc0de3a9782beb47f788774770dcc93990f200b75bdee71e411a55	0.8310537210691682
Qwen3-8B	tulu	42	base_model.model.model.layers.20.self_attn.q_proj	0.7928896850355466	1.0000007161556068	0.7928902528679401	7.633891325742326e-07	1.3546877404083029	6da4e6959a9db9a370f895bb27955a4e1ff64c54a00c35825a56af5b32ee7510	0.7928896850355466
