base	task	seed	method	name	magicoder	metamath	tulu	commonsense	target	off_score	forgetting_gap	path	modules	functional_pr	functional_erank	protected_functional_pr	cov_functional_pr	cov_functional_erank	functional_energy_ratio	fro_ratio	max_target_to_source_gain	floored_direction_fraction	max_nuclear_relative_error	max_saved_update_error	functional_rms_ratio	functional_squared_energy_ratio	target_gain_lora	off_score_gain_lora	fg_reduction_lora	target_gain_hns	off_score_gain_hns	fg_reduction_hns
Qwen3-8B	tulu	43	original_lora	LoRA	81.70731707317073	89.15845337376801	66.17375231053605	84.50849771986391	66.17375231053605	85.12475605560088	0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/tulu	252	2.611137122134841	3.9343807269138984	2.611137122134841	2.3321279814367495	3.5169332743913313	1.0	1.0	1.0	0.000248015873015873	0.0	0.0	1.0	1.0	0.0	0.0	0	-6.284658040665434	0.17105228528308203	0
Qwen3-8B	tulu	43	hns_f4_s1	HNS α=0 (4+1)	80.48780487804879	89.76497346474602	72.45841035120148	84.60833296815858	72.45841035120148	84.9537037703178	0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/tulu/hns_f4_s1	252	10.917668661739786	13.179034320029547	10.917668661739786	7.4999077707826585	10.875734211249899	0.46595329441650674	0.8097696773415715	15.136125628940388	0.000248015873015873	2.1598333788119817e-08	0.0	0.46595329441650674	0.2171124725775958	6.284658040665434	-0.17105228528308203	0	0.0	0.0	0
Qwen3-8B	tulu	43	functional_hns_a05	Functional-HNS α=0.5	79.8780487804878	89.31008339651251	72.82809611829944	84.53216329724168	72.82809611829944	84.57343182474733	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/tulu/seed43/functional_hns_a05	252	14.545281805739226	15.273647978005737	14.545281805739226	10.122142875934255	12.803684868234487	0.40797655842144354	0.8194271866758598	17.436946844385883	0.000248015873015873	1.2245186977732914e-06	0.0	0.40797655842144354	0.16644487222140553	6.6543438077633965	-0.5513242308535524	0	0.3696857670979625	-0.3802719455704704	0
Qwen3-8B	tulu	43	functional_hns_a10	Functional-HNS α=1	80.48780487804879	88.855193328279	73.19778188539742	84.39539770105982	73.19778188539742	84.57946530246254	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/tulu/seed43/functional_hns_a10	252	15.985689405976688	15.992798309757067	15.985689405976688	11.885830528967837	13.824827469141482	0.38057422549170966	0.8405946124166226	17.07273252236622	0.000248015873015873	1.1406885669362765e-06	0.0	0.38057422549170966	0.14483674110861466	7.024029574861373	-0.545290753138346	0	0.7393715341959393	-0.37423846785526393	0
Qwen3-8B	tulu	43	functional_flat	Protected Exact Functional Flat	79.8780487804878	88.77937831690674	71.71903881700554	84.38066725754399	71.71903881700554	84.34603145164618	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/tulu/seed43/functional_flat	252	15.999999999999961	15.999999999999977	15.999999999999961	11.882516101015497	13.828590438226481	0.3802647000922283	0.8411113586397421	26.532769834387086	0.000248015873015873	1.1706278992829056e-06	0.0	0.3802647000922283	0.14460124213623232	5.545286506469495	-0.7787246039547	0	-0.7393715341959393	-0.607672318671618	0
Qwen3-8B	tulu	44	original_lora	LoRA	84.14634146341463	88.70356330553449	66.91312384473198	84.36361898487202	66.91312384473198	85.73784125127371	0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed44/lora/tulu	252	2.396313497579011	3.661929099982556	2.396313497579011	2.096028782954757	3.2549125416194142	1.0	1.0	1.0	0.001240079365079365	0.0	0.0	1.0	1.0	0.0	0.0	0	-4.06654343807763	1.2619280456356279	0
Qwen3-8B	tulu	44	hns_f4_s1	HNS α=0 (4+1)	80.48780487804879	88.40030326004549	70.97966728280961	84.53963147881997	70.97966728280961	84.47591320563808	0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed44/hns_step_grid/adapters/Qwen3-8B/tulu/hns_f4_s1	252	10.689923803605577	13.150418159493821	10.689923803605577	7.507778186750645	10.78464292934736	0.45798026644591056	0.7931901577149588	15.823565089179988	0.001240079365079365	2.0212548412779086e-08	0.0	0.45798026644591056	0.20974592445386722	4.06654343807763	-1.2619280456356279	0	0.0	0.0	0
Qwen3-8B	tulu	44	functional_hns_a05	Functional-HNS α=0.5	80.48780487804879	88.77937831690674	72.2735674676525	84.36414605462272	72.2735674676525	84.54377641652609	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/tulu/seed44/functional_hns_a05	252	14.525316015794875	15.27477736548958	14.525316015794875	9.976836230907839	12.771327192222872	0.3994082255419273	0.8029252540104089	18.199846005859552	0.001240079365079365	1.1958455949923064e-06	0.0	0.3994082255419273	0.15952693063055107	5.3604436229205135	-1.1940648347476213	0	1.293900184842883	0.06786321088800662	0
Qwen3-8B	tulu	44	functional_hns_a10	Functional-HNS α=1	75.60975609756098	88.855193328279	72.08872458410352	84.3791916465557	72.08872458410352	82.9480470241319	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/tulu/seed44/functional_hns_a10	252	15.985600100303241	15.992754235079042	15.985600100303241	11.890070117570943	13.792855405104163	0.3716301881358321	0.8243834673280487	16.9182065764351	0.001240079365079365	1.185659516567128e-06	0.0	0.3716301881358321	0.13810899673387395	5.175600739371532	-2.7897942271418117	0	1.1090573012939018	-1.5278661815061838	0
Qwen3-8B	tulu	44	functional_flat	Protected Exact Functional Flat	76.21951219512195	88.855193328279	72.08872458410352	84.38683984276597	72.08872458410352	83.15384845538897	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Qwen3-8B/tulu/seed44/functional_flat	252	15.999999999999963	15.999999999999977	15.999999999999964	11.894498683588326	13.793181117909018	0.3715692853715931	0.8247513234680779	31.656673700751316	0.001240079365079365	1.185659516567128e-06	0.0	0.3715692853715931	0.1380637338315564	5.175600739371532	-2.5839927958847397	0	1.1090573012939018	-1.3220647502491119	0
Llama-3.1-8B-Instruct	magicoder	42	original_lora	LoRA	53.65853658536586	56.40636846095527	55.45286506469501	69.10028349871595	53.65853658536586	60.31983900812208	4.97838274735341	/dataset1/zailong/models/spectral-surgery/Llama-3.1-8B-Instruct-Magicoder-50K-LoRA-E1	224	1.2546833291923658	1.6940476154493829	1.2546833291923658	1.2211812327369684	1.599638015334199	1.0	1.0	1.0	0.0005580357142857143	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-1.2195121951219505	-4.473055659825938	-4.068708932507266
Llama-3.1-8B-Instruct	magicoder	42	hns_f4_s1	HNS α=0 (4+1)	54.87804878048781	63.60879454131918	60.44362292051756	70.32626654200732	54.87804878048781	64.79289466794802	0.9096738148461441	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Llama-3.1-8B-Instruct/magicoder/hns_f4_s1	224	4.771368231443067	8.734817801903006	4.771368231443067	3.97776932742456	7.744000847536908	0.15975892910464576	0.6417629615850727	6.393897716590051	0.0005580357142857143	1.4865901176719376e-08	0.0	0.15975892910464576	0.02552291542866323	1.2195121951219505	4.473055659825938	4.068708932507266	0.0	0.0	0.0
Llama-3.1-8B-Instruct	magicoder	42	functional_hns_a05	Functional-HNS α=0.5	54.268292682926834	61.94086429112965	60.258780036968574	70.63568304232153	54.268292682926834	64.27844245680659	1.0197792986689034	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/functional_hns_a05	224	12.413799610997044	14.415745253735176	12.413799610997044	9.30505568161687	12.682706076757114	0.09478259679362584	0.6519185661761886	7.083844587774375	0.0005580357142857143	1.2559910729237345e-06	0.0	0.09478259679362584	0.008983740654943052	0.6097560975609753	3.9586034486845065	3.9586034486845065	-0.6097560975609753	-0.5144522111414318	-0.11010548382275931
Llama-3.1-8B-Instruct	magicoder	42	functional_hns_a10	Functional-HNS α=1	54.87804878048781	64.8218347232752	60.0739371534196	70.79574506514017	54.87804878048781	65.23050564727832	0.8764095628345151	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/functional_hns_a10	224	15.983782136693218	15.991860937429543	15.983782136693218	13.026815762523338	14.498052213696837	0.08072386130511218	0.6675756984550603	6.050429394601693	0.0005580357142857143	1.1719389783060308e-06	0.0	0.08072386130511218	0.006516341784006987	1.2195121951219505	4.91066663915624	4.101973184518895	0.0	0.4376109793303016	0.03326425201162897
Llama-3.1-8B-Instruct	magicoder	42	functional_flat	Protected Exact Functional Flat	54.87804878048781	64.59438968915845	59.51940850277264	70.6749510537421	54.87804878048781	64.92958308189107	1.1015171168495215	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/functional_flat	224	15.999999999999964	15.999999999999977	15.999999999999964	13.07679275597325	14.5183570705256	0.07987932495968733	0.6681887842537934	9.804443037758123	0.0005580357142857143	1.1802637225333257e-06	0.0	0.07987932495968733	0.006380706556015327	1.2195121951219505	4.6097440737689865	3.8768656305038887	0.0	0.1366884139430482	-0.1918433020033774
Llama-3.1-8B-Instruct	magicoder	43	original_lora	LoRA	56.09756097560976	63.76042456406369	48.059149722735675	71.00868972615606	56.09756097560976	60.942754670985146	4.810357152723857	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed43/lora/magicoder	224	1.2401301628644092	1.6452466966305084	1.2401301628644092	1.1929872038436171	1.5335299599027292	1.0	1.0	1.0	0.00027901785714285713	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.6097560975609753	-5.085206036451346	-3.2083854952993365
Llama-3.1-8B-Instruct	magicoder	43	hns_f4_s1	HNS α=0 (4+1)	55.487804878048784	68.6125852918878	57.301293900184845	72.17000293023685	55.487804878048784	66.02796070743649	1.6019716574245209	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed43/hns_step_grid/adapters/Llama-3.1-8B-Instruct/magicoder/hns_f4_s1	224	4.1420619321055865	7.862820501471532	4.1420619321055865	3.438454101670177	6.77911403832339	0.18153493205748766	0.688799392894128	6.817064984594614	0.00027901785714285713	2.16152624687993e-08	0.0	0.18153493205748766	0.032954931557116665	-0.6097560975609753	5.085206036451346	3.2083854952993365	0.0	0.0	0.0
Llama-3.1-8B-Instruct	magicoder	43	functional_hns_a05	Functional-HNS α=0.5	54.87804878048781	66.94465504169825	59.51940850277264	72.02747914111161	54.87804878048781	66.16384756186083	0.8626001232285887	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed43/functional_hns_a05	224	11.484406885704521	13.90387238123818	11.484406885704521	8.593694679594263	12.283137218344981	0.10418523116798177	0.6997525227300222	7.197477188802988	0.00027901785714285713	1.0914272345896592e-06	0.0	0.10418523116798177	0.0108545623935258	-1.2195121951219505	5.221092890875688	3.9477570294952686	-0.6097560975609753	0.13588685442434212	0.7393715341959322
Llama-3.1-8B-Instruct	magicoder	43	functional_hns_a10	Functional-HNS α=1	55.487804878048784	65.57998483699772	59.88909426987061	71.7482275136797	55.487804878048784	65.73910220684934	0.7393715341959322	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed43/functional_hns_a10	224	15.983336883859872	15.991640483769016	15.983336883859872	13.221248123316094	14.620951199737934	0.08761430399055074	0.7164287119077413	5.448692639837823	0.00027901785714285713	1.0997500028420149e-06	0.0	0.08761430399055074	0.007676266263748636	-0.6097560975609753	4.796347535864193	4.070985618527925	0.0	-0.28885850058715334	0.8626001232285887
Llama-3.1-8B-Instruct	magicoder	43	functional_flat	Protected Exact Functional Flat	54.268292682926834	66.18650492797575	59.70425138632163	71.59856818691918	54.268292682926834	65.82977483373885	0.8009858287122592	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed43/functional_flat	224	15.999999999999968	15.999999999999984	15.999999999999968	13.251966068822739	14.63963181681272	0.08733898681770191	0.7166115224454715	18.347192551535663	0.00027901785714285713	1.0845524525127104e-06	0.0	0.08733898681770191	0.0076280986183427085	-1.8292682926829258	4.887020162753707	4.009371324011598	-1.2195121951219505	-0.19818587369763918	0.8009858287122616
Llama-3.1-8B-Instruct	magicoder	44	original_lora	LoRA	53.65853658536586	65.50416982562547	50.27726432532348	71.2165234496967	53.65853658536586	62.33265253354855	4.001707710681046	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed44/lora/magicoder	224	1.2219898413684145	1.5969095970943479	1.2219898413684145	1.1808693795266398	1.5138756163087748	1.0	1.0	1.0	0.0008370535714285714	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	-4.251323299516294	-2.6461932313218357
Llama-3.1-8B-Instruct	magicoder	44	hns_f4_s1	HNS α=0 (4+1)	53.65853658536586	69.74981046247157	58.04066543438078	71.9614516023422	53.65853658536586	66.58397583306484	1.3555144793592102	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed44/hns_step_grid/adapters/Llama-3.1-8B-Instruct/magicoder/hns_f4_s1	224	4.372900004969882	7.90177410667461	4.372900004969882	3.5480307067035555	6.9311052087261515	0.17657211042176782	0.6846935441169149	8.949189563274073	0.0008370535714285714	1.954737927079009e-08	0.0	0.17657211042176782	0.031177710178796968	0.0	4.251323299516294	2.6461932313218357	0.0	0.0	0.0
Llama-3.1-8B-Instruct	magicoder	44	functional_hns_a05	Functional-HNS α=0.5	55.487804878048784	67.85443517816528	59.51940850277264	72.03708886126911	55.487804878048784	66.47031084740235	0.8626001232285887	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed44/functional_hns_a05	224	11.522631664943557	13.934321681090662	11.522631664943557	8.86648160726439	12.348131003122127	0.1011778791658747	0.6954919749243292	9.265762662373307	0.0008370535714285714	1.2815348242600777e-06	0.0	0.1011778791658747	0.010236963232504342	1.8292682926829258	4.137658313853798	3.1391075874524574	1.8292682926829258	-0.11366498566249561	0.4929143561306215
Llama-3.1-8B-Instruct	magicoder	44	functional_hns_a10	Functional-HNS α=1	54.87804878048781	66.565579984837	59.33456561922365	71.97395961199062	54.87804878048781	65.9580350720171	0.9242144177449182	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed44/functional_hns_a10	224	15.983582307751238	15.991728787036323	15.983582307751238	13.232685670878832	14.603282723636394	0.08510793008980064	0.7121754150785802	5.629531243182316	0.0008370535714285714	1.2748601636580759e-06	0.0	0.08510793008980064	0.007243359764170392	1.2195121951219505	3.62538253846855	3.077493292936128	1.2195121951219505	-0.6259407610477439	0.431300061614292
Llama-3.1-8B-Instruct	magicoder	44	functional_flat	Protected Exact Functional Flat	54.268292682926834	66.94465504169825	59.70425138632163	71.98944758208219	54.268292682926834	66.21278467003403	0.8009858287122592	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed44/functional_flat	224	15.999999999999964	15.999999999999984	15.999999999999964	13.272254719367538	14.628012841716664	0.08480203132151778	0.7122683454422556	15.724733457979422	0.0008370535714285714	1.2434892591173252e-06	0.0	0.08480203132151778	0.0071913845162556835	0.6097560975609753	3.8801321364854786	3.200721881968787	0.6097560975609753	-0.3711911630308151	0.554528650646951
Llama-3.1-8B-Instruct	metamath	42	original_lora	LoRA	54.268292682926834	77.10386656557998	54.34380776340111	65.03916506071839	77.10386656557998	57.883755169015444	4.705312694314604	/dataset1/zailong/models/spectral-surgery/Llama-3.1-8B-Instruct-MetaMathQA-50K-LoRA	224	3.4372017867638185	5.43221978195765	3.4372017867638185	3.104658898613577	5.010440352892561	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-3.5633055344958393	-5.454217189036385	-3.0151927987924854
Llama-3.1-8B-Instruct	metamath	42	hns_f4_s1	HNS α=0 (4+1)	61.58536585365854	80.66717210007582	58.78003696857671	69.64851425192025	80.66717210007582	63.33797235805183	1.6901198955221186	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Llama-3.1-8B-Instruct/metamath/hns_f4_s1	224	12.034087191672649	13.924310696394313	12.034087191672649	9.649707641687819	12.44792743882505	0.5438048108759767	0.872947584275645	9.43977553653715	0.0	1.4308012441510698e-08	0.0	0.5438048108759767	0.29572367233185676	3.5633055344958393	5.454217189036385	3.0151927987924854	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	42	functional_hns_a05	Functional-HNS α=0.5	60.36585365853659	81.34950720242608	59.88909426987061	69.67472265424884	81.34950720242608	63.30989019421868	1.3116979943146205	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/metamath/functional_hns_a05	224	15.026113520345355	15.522370423692347	15.026113520345355	11.98534993066701	13.926446732029824	0.4931219029228324	0.8795129112147242	11.474356197928008	0.0	1.291665493674543e-06	0.0	0.4931219029228324	0.24316921114223536	4.245640636846105	5.426135025203237	3.3936146999999837	0.6823351023502653	-0.028082163833147433	0.3784219012074981
Llama-3.1-8B-Instruct	metamath	42	functional_hns_a10	Functional-HNS α=1	58.536585365853654	81.42532221379834	59.33456561922365	69.76241184769867	81.42532221379834	62.54452094425866	1.4673111467136621	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/metamath/functional_hns_a10	224	15.98664862378954	15.993263334590008	15.98664862378954	13.188675572832434	14.558969702084594	0.46917175005662204	0.8945203882501066	11.446280208608657	0.0	1.2877109112352514e-06	0.0	0.46917175005662204	0.2201221310511934	4.321455648218361	4.660765775243213	3.238001547600942	0.7581501137225217	-0.7934514137931714	0.22280874880845647
Llama-3.1-8B-Instruct	metamath	42	functional_flat	Protected Exact Functional Flat	59.14634146341463	81.12206216830933	57.85582255083179	69.91200565343844	81.12206216830933	62.30472322256162	1.9103609009310272	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/metamath/functional_flat	224	15.999999999999964	15.999999999999977	15.999999999999964	13.196335334227294	14.563800431376	0.4690962001883304	0.8944223984707729	15.069159771282338	0.0	1.3331886095091505e-06	0.0	0.4690962001883304	0.22005124503113016	4.0181956027293495	4.420968053546176	2.794951793383577	0.4548900682335102	-1.033249135490209	-0.22024100540890856
Llama-3.1-8B-Instruct	metamath	43	original_lora	LoRA	53.65853658536586	75.05686125852918	57.301293900184845	63.77376191024572	75.05686125852918	58.24453079859881	4.1412850322109165	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed43/lora/metamath	224	1.6811587646116948	2.4400838654495285	1.6811587646116948	1.4346573038890709	2.0815226395594824	1.0	1.0	1.0	0.0011160714285714285	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-3.335860500379084	-4.047989703179397	-3.8948278541456056
Llama-3.1-8B-Instruct	metamath	43	hns_f4_s1	HNS α=0 (4+1)	53.65853658536586	78.39272175890827	61.367837338262476	71.85118758170628	78.39272175890827	62.292520501778206	0.24645717806531073	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed43/hns_step_grid/adapters/Llama-3.1-8B-Instruct/metamath/hns_f4_s1	224	5.068250346057771	8.334110430581353	5.068250346057771	3.1369096272722174	6.15761709650144	0.2848242684353501	0.7970188126649911	13.580819609517572	0.0011160714285714285	1.802964355590575e-08	0.0	0.2848242684353501	0.08112486388973236	3.335860500379084	4.047989703179397	3.8948278541456056	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	43	functional_hns_a05	Functional-HNS α=0.5	53.65853658536586	79.98483699772555	63.03142329020333	72.90331264483282	79.98483699772555	63.19775750680067	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed43/functional_hns_a05	224	11.724148695256574	13.958799777003467	11.724148695256574	6.881101344244086	10.829995916967972	0.17810504665604085	0.8123474198370185	8.798114764693599	0.0011160714285714285	1.1252776859205227e-06	0.0	0.17810504665604085	0.03172140764435049	4.92797573919637	4.953226708201861	4.1412850322109165	1.5921152388172857	0.9052370050224638	0.24645717806531073
Llama-3.1-8B-Instruct	metamath	43	functional_hns_a10	Functional-HNS α=1	51.829268292682926	81.12206216830933	61.182994454713494	72.91758287503936	81.12206216830933	61.976615207478595	0.5113235051019629	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed43/functional_hns_a10	224	15.98364303025663	15.99179240688606	15.98364303025663	10.925202567120133	13.287685621643153	0.14915647029318724	0.8409069517856808	6.8412578295579305	0.0011160714285714285	1.1335692058356273e-06	0.0	0.14915647029318724	0.022247652630322447	6.065200909780145	3.7320844088797855	3.6299615271089536	2.729340409401061	-0.31590529429961123	-0.26486632703665214
Llama-3.1-8B-Instruct	metamath	43	functional_flat	Protected Exact Functional Flat	52.4390243902439	80.43972706595906	61.737523105360445	72.85211372721004	80.43972706595906	62.34288707427146	0.12322858903265417	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed43/functional_flat	224	15.999999999999964	15.999999999999977	15.999999999999964	10.906443396570953	13.283171269368832	0.14927877848236995	0.8401676732416976	19.864241065866842	0.0011160714285714285	1.0573655793155723e-06	0.0	0.14927877848236995	0.022284153705188478	5.38286580742988	4.09835627567265	4.018056443178263	2.047005307050796	0.05036657249325316	0.12322858903265656
Llama-3.1-8B-Instruct	metamath	44	original_lora	LoRA	55.487804878048784	74.45034116755117	59.33456561922365	64.11415579316244	74.45034116755117	59.64550876347829	3.3500631648924064	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed44/lora/metamath	224	1.6734571196504762	2.442468326884944	1.6734571196504762	1.4232562874059096	2.022111906050378	1.0	1.0	1.0	0.0011160714285714285	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-4.548900682335102	-2.852604298926657	-3.288448870376077
Llama-3.1-8B-Instruct	metamath	44	hns_f4_s1	HNS α=0 (4+1)	53.65853658536586	78.99924184988627	61.92236598890942	71.91343661293956	78.99924184988627	62.49811306240495	0.06161429451632946	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed44/hns_step_grid/adapters/Llama-3.1-8B-Instruct/metamath/hns_f4_s1	224	4.895795494722178	8.243642007705715	4.895795494722178	3.2879547647982648	6.393926238804978	0.2904411451658025	0.7998157931511493	15.694071982976652	0.0011160714285714285	1.9535955408933603e-08	0.0	0.2904411451658025	0.08435605880522276	4.548900682335102	2.852604298926657	3.288448870376077	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	44	functional_hns_a05	Functional-HNS α=0.5	54.268292682926834	80.59135708870356	61.92236598890942	72.67291202303153	80.59135708870356	62.95452356495593	0.06161429451632946	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed44/functional_hns_a05	224	11.827283677014766	13.930963779033398	11.827283677014766	6.8666289754991165	10.772884225824843	0.18253596740909406	0.815507370848344	12.890623200537494	0.0011160714285714285	1.1535009005747554e-06	0.0	0.18253596740909406	0.033319379397973845	6.141015921152388	3.3090148014776375	3.288448870376077	1.5921152388172857	0.45641050255098037	0.0
Llama-3.1-8B-Instruct	metamath	44	functional_hns_a10	Functional-HNS α=1	53.65853658536586	81.34950720242608	61.552680221811464	72.74620193720732	81.34950720242608	62.65247291479488	0.18484288354898126	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed44/functional_hns_a10	224	15.983734938366512	15.99185579715585	15.983734938366512	10.764399658180817	13.240445315497215	0.15266009661633767	0.844580262480175	8.5017411166831	0.0011160714285714285	1.144448972700829e-06	0.0	0.15266009661633767	0.023305105098909554	6.899166034874909	3.0069641513165877	3.165220281343425	2.3502653525398074	0.15435985238993055	-0.1232285890326518
Llama-3.1-8B-Instruct	metamath	44	functional_flat	Protected Exact Functional Flat	53.04878048780488	81.04624715693708	60.998151571164506	72.71611024241858	81.04624715693708	62.25434743379599	0.36968576709796724	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed44/functional_flat	224	15.999999999999964	15.999999999999977	15.999999999999964	10.744849325120887	13.24990382544338	0.15274038233379206	0.8439768448950183	36.72811648084853	0.0011160714285714285	1.1607036869420995e-06	0.0	0.15274038233379206	0.023329624395472977	6.595905989385912	2.6088386703177022	2.980377397794439	2.04700530705081	-0.2437656286089549	-0.3080714725816378
Llama-3.1-8B-Instruct	tulu	42	original_lora	LoRA	63.41463414634146	56.785443517816525	63.21626617375231	71.27823483564126	63.21626617375231	63.82610416659975	1.907926013503425	/dataset1/zailong/models/spectral-surgery/Llama-3.1-8B-Instruct-InstructionFollowing-LoRA	224	3.8744744230099495	6.359269278520882	3.8744744230099495	3.381472293647592	5.780683550737951	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-1.6635859519408527	-2.5893394683786966	-1.5795513189429968
Llama-3.1-8B-Instruct	tulu	42	hns_f4_s1	HNS α=0 (4+1)	62.80487804878049	66.03487490523123	64.87985212569316	70.40657795092362	64.87985212569316	66.41544363497844	0.3283746945604283	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Llama-3.1-8B-Instruct/tulu/hns_f4_s1	224	12.135856787880439	14.006147095819157	12.135856787880439	9.334432364385354	12.447332090206867	0.34679791469175913	0.8602379188126412	3.4311233874758056	0.0	2.084305661398389e-08	0.0	0.34679791469175913	0.12026879363455265	1.6635859519408527	2.5893394683786966	1.5795513189429968	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	42	functional_hns_a05	Functional-HNS α=0.5	61.58536585365854	65.27672479150873	65.98890942698706	70.2462436624136	65.98890942698706	65.70277810252696	0.3818194573970999	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/tulu/functional_hns_a05	224	15.059893786496762	15.543263633452082	15.059893786496762	11.783241849794667	13.948612213143724	0.27411365847330005	0.8693012806983968	3.76740679586753	0.0	1.3535991452151563e-06	0.0	0.27411365847330005	0.07513829776161698	2.7726432532347545	1.876673935927215	1.5261065561063252	1.1090573012939018	-0.7126655324514815	-0.0534447628366716
